ItemNum,Voice,Plausibility,Sentence,TrialType,agent_freq,patient_freq,sentence_freq,verb_freq,NumWords
106,passive,implausible,The fan was pestered by the filmmaker.,AAN,6.418364936,12.31402979,11.4451222,8.597666576,7
107,active,plausible,The paramedic revived the youth.,AAN,6.620073207,10.31251298,10.87121356,10.17778039,5
107,active,implausible,The youth revived the paramedic.,AAN,10.31251298,6.620073207,10.87121356,10.17778039,5
107,passive,plausible,The youth was revived by the paramedic.,AAN,6.620073207,10.31251298,11.36394647,10.17778039,7
107,passive,implausible,The paramedic was revived by the youth.,AAN,10.31251298,6.620073207,11.36394647,10.17778039,7
108,active,plausible,The EMT resuscitated the youngster.,AAN,8.780326391,7.630461262,10.46907387,8.920923462,5
108,active,implausible,The youngster resuscitated the EMT.,AAN,7.630461262,8.780326391,10.46907387,8.920923462,5
108,passive,plausible,The youngster was resuscitated by the EMT.,AAN,8.780326391,7.630461262,11.07670384,8.920923462,7
108,passive,implausible,The EMT was resuscitated by the youngster.,AAN,7.630461262,8.780326391,11.07670384,8.920923462,7
109,active,plausible,The prankster duped the marketer.,AAN,6.54534966,6.472346295,9.847512903,8.769662508,5
109,active,implausible,The marketer duped the prankster.,AAN,6.472346295,6.54534966,9.847512903,8.769662508,5
109,passive,plausible,The marketer was duped by the prankster.,AAN,6.54534966,6.472346295,10.63273172,8.769662508,7
109,passive,implausible,The prankster was duped by the marketer.,AAN,6.472346295,6.54534966,10.63273172,8.769662508,7
110,active,plausible,The joker tricked the distributor.,AAN,7.481555702,8.037543185,10.37551636,10.13440084,5
110,active,implausible,The distributor tricked the joker.,AAN,8.037543185,7.481555702,10.37551636,10.13440084,5
110,passive,plausible,The distributor was tricked by the joker.,AAN,7.481555702,8.037543185,11.00987705,10.13440084,7
110,passive,implausible,The joker was tricked by the distributor.,AAN,8.037543185,7.481555702,11.00987705,10.13440084,7
111,active,plausible,The playboy courted the damsel.,AAN,6.855408799,8.298539545,10.28955071,11.9421071,5
111,active,implausible,The damsel courted the playboy.,AAN,8.298539545,6.855408799,10.28955071,11.9421071,5
111,passive,plausible,The damsel was courted by the playboy.,AAN,6.855408799,8.298539545,10.94847301,11.9421071,7
111,passive,implausible,The playboy was courted by the damsel.,AAN,8.298539545,6.855408799,10.94847301,11.9421071,7
112,active,plausible,The womanizer wooed the maiden.,AAN,6.013715156,9.422139822,10.31852457,12.3838673,5
112,active,implausible,The maiden wooed the womanizer.,AAN,9.422139822,6.013715156,10.31852457,12.3838673,5
112,passive,plausible,The maiden was wooed by the womanizer.,AAN,6.013715156,9.422139822,10.96916862,12.3838673,7
112,passive,implausible,The womanizer was wooed by the maiden.,AAN,9.422139822,6.013715156,10.96916862,12.3838673,7
113,active,plausible,The nomad cherished the clergyman.,AAN,8.812396905,7.28756064,10.49064152,9.078635881,5
113,active,implausible,The clergyman cherished the nomad.,AAN,7.28756064,8.812396905,10.49064152,9.078635881,5
113,passive,plausible,The clergyman was cherished by the nomad.,AAN,8.812396905,7.28756064,11.0921093,9.078635881,7
113,passive,implausible,The nomad was cherished by the clergyman.,AAN,7.28756064,8.812396905,11.0921093,9.078635881,7
114,active,plausible,The vagabond revered the priest.,AAN,8.963160243,10.61221276,11.18967279,11.76922522,5
114,active,implausible,The priest revered the vagabond.,AAN,10.61221276,8.963160243,11.18967279,11.76922522,5
114,passive,plausible,The priest was revered by the vagabond.,AAN,8.963160243,10.61221276,11.59141735,11.76922522,7
114,passive,implausible,The vagabond was revered by the priest.,AAN,10.61221276,8.963160243,11.59141735,11.76922522,7
115,active,plausible,The assassin shot the statesman.,AAN,9.699778914,8.595634618,11.65407135,10.48130805,5
115,active,implausible,The statesman shot the assassin.,AAN,8.595634618,9.699778914,11.65407135,10.48130805,5
115,passive,plausible,The statesman was shot by the assassin.,AAN,9.699778914,8.595634618,11.92313061,10.48130805,7
115,passive,implausible,The assassin was shot by the statesman.,AAN,8.595634618,9.699778914,11.92313061,10.48130805,7
116,active,plausible,The hit man killed the politician.,AAN,7.025538315,9.026537719,12.29331414,10.87753763,6
116,active,implausible,The politician killed the hit man.,AAN,9.026537719,7.025538315,12.29331414,10.87753763,6
116,passive,plausible,The politician was killed by the hit man.,AAN,7.025538315,9.026537719,12.36893029,10.87753763,8
116,passive,implausible,The hit man was killed by the politician.,AAN,9.026537719,7.025538315,12.36893029,10.87753763,8
117,active,plausible,The clerk charged the elderly person.,AAN,9.675331459,7.321849714,11.49344637,11.31460866,6
117,active,implausible,The elderly person charged the clerk.,AAN,7.321849714,9.675331459,11.49344637,11.31460866,6
117,passive,plausible,The elderly person was charged by the clerk.,AAN,9.675331459,7.321849714,11.76902946,11.31460866,8
117,passive,implausible,The clerk was charged by the elderly person.,AAN,7.321849714,9.675331459,11.76902946,11.31460866,8
118,active,plausible,The cashier billed the senior citizen.,AAN,8.444837529,6.385194399,10.79330528,11.60235475,6
118,active,implausible,The senior citizen billed the cashier.,AAN,6.385194399,8.444837529,10.79330528,11.60235475,6
118,passive,plausible,The senior citizen was billed by the cashier.,AAN,8.444837529,6.385194399,11.24392365,11.60235475,8
118,passive,implausible,The cashier was billed by the senior citizen.,AAN,6.385194399,8.444837529,11.24392365,11.60235475,8
119,active,plausible,The mediator rescued the hostage.,AAN,8.499640032,8.184513753,10.6700427,9.386392316,5
119,active,implausible,The hostage rescued the mediator.,AAN,8.184513753,8.499640032,10.6700427,9.386392316,5
119,passive,plausible,The hostage was rescued by the mediator.,AAN,8.499640032,8.184513753,11.220253,9.386392316,7
119,passive,implausible,The mediator was rescued by the hostage.,AAN,8.184513753,8.499640032,11.220253,9.386392316,7
120,active,plausible,The negotiator saved the captive.,AAN,8.026496939,8.914760527,11.11167341,10.30323635,5
120,active,implausible,The captive saved the negotiator.,AAN,8.914760527,8.026496939,11.11167341,10.30323635,5
120,passive,plausible,The captive was saved by the negotiator.,AAN,8.026496939,8.914760527,11.53570351,10.30323635,7
120,passive,implausible,The negotiator was saved by the captive.,AAN,8.914760527,8.026496939,11.53570351,10.30323635,7
121,active,plausible,The detective found the assailant.,AAN,7.497761701,7.843064017,11.27877954,11.55943684,5
121,active,implausible,The assailant found the detective.,AAN,7.843064017,7.497761701,11.27877954,11.55943684,5
121,passive,plausible,The assailant was found by the detective.,AAN,7.497761701,7.843064017,11.65506503,11.55943684,7
121,passive,implausible,The detective was found by the assailant.,AAN,7.843064017,7.497761701,11.65506503,11.55943684,7
122,active,plausible,The sleuth located the attacker.,AAN,8.118207049,7.297768283,10.82167685,10.7664197,5
122,active,implausible,The attacker located the sleuth.,AAN,7.297768283,8.118207049,10.82167685,10.7664197,5
122,passive,plausible,The attacker was located by the sleuth.,AAN,8.118207049,7.297768283,11.3285631,10.7664197,7
122,passive,implausible,The sleuth was located by the attacker.,AAN,7.297768283,8.118207049,11.3285631,10.7664197,7
123,active,plausible,The artisan trained the apprentice.,AAN,8.753213481,9.086249987,11.002285,11.11258222,5
123,active,implausible,The apprentice trained the artisan.,AAN,9.086249987,8.753213481,11.002285,11.11258222,5
123,passive,plausible,The apprentice was trained by the artisan.,AAN,8.753213481,9.086249987,11.45756893,11.11258222,7
123,passive,implausible,The artisan was trained by the apprentice.,AAN,9.086249987,8.753213481,11.45756893,11.11258222,7
124,active,plausible,The craftsman taught the trainee.,AAN,7.913521017,7.490529402,10.78022495,9.003439196,5
124,active,implausible,The trainee taught the craftsman.,AAN,7.490529402,7.913521017,10.78022495,9.003439196,5
124,passive,plausible,The trainee was taught by the craftsman.,AAN,7.913521017,7.490529402,11.29895461,9.003439196,7
124,passive,implausible,The craftsman was taught by the trainee.,AAN,7.490529402,7.913521017,11.29895461,9.003439196,7
125,active,plausible,The biker defied the trainer.,AAN,6.886531643,7.709756864,10.1490728,12.15634654,5
125,active,implausible,The trainer defied the biker.,AAN,7.709756864,6.886531643,10.1490728,12.15634654,5
125,passive,plausible,The trainer was defied by the biker.,AAN,6.886531643,7.709756864,10.84813164,12.15634654,7
125,passive,implausible,The biker was defied by the trainer.,AAN,7.709756864,6.886531643,10.84813164,12.15634654,7
126,active,plausible,The cyclist disobeyed the coach.,AAN,6.728628613,9.954180667,10.56791543,8.697345731,5
126,active,implausible,The coach disobeyed the cyclist.,AAN,9.954180667,6.728628613,10.56791543,8.697345731,5
126,passive,plausible,The coach was disobeyed by the cyclist.,AAN,6.728628613,9.954180667,11.14730495,8.697345731,7
126,passive,implausible,The cyclist was disobeyed by the coach.,AAN,9.954180667,6.728628613,11.14730495,8.697345731,7
127,active,plausible,The speaker engrossed the audience.,AAN,9.269646478,9.923094082,11.11721977,8.952734767,5
127,active,implausible,The audience engrossed the speaker.,AAN,9.923094082,9.269646478,11.11721977,8.952734767,5
127,passive,plausible,The audience was engrossed by the speaker.,AAN,9.269646478,9.923094082,11.53966519,8.952734767,7
127,passive,implausible,The speaker was engrossed by the audience.,AAN,9.923094082,9.269646478,11.53966519,8.952734767,7
128,active,plausible,The orator captivated the spectators.,AAN,10.0419443,8.210668031,10.89664289,10.32259255,5
128,active,implausible,The spectators captivated the orator.,AAN,8.210668031,10.0419443,10.89664289,10.32259255,5
128,passive,plausible,The spectators were captivated by the orator.,AAN,10.0419443,8.210668031,11.17006691,10.32259255,7
128,passive,implausible,The orator were captivated by the spectators.,AAN,8.210668031,10.0419443,11.17006691,10.32259255,7
129,active,plausible,The genius shocked the cousin.,AAN,9.065661361,9.282568006,10.95270454,9.961473402,5
129,active,implausible,The cousin shocked the genius.,AAN,9.282568006,9.065661361,10.95270454,9.961473402,5
129,passive,plausible,The cousin was shocked by the genius.,AAN,9.065661361,9.282568006,11.42215431,9.961473402,7
129,passive,implausible,The genius was shocked by the cousin.,AAN,9.282568006,9.065661361,11.42215431,9.961473402,7
130,active,plausible,The prodigy surprised the relative.,AAN,7.163946684,9.851615143,10.82111786,9.957028319,5
130,active,implausible,The relative surprised the prodigy.,AAN,9.851615143,7.163946684,10.82111786,9.957028319,5
130,passive,plausible,The relative was surprised by the prodigy.,AAN,7.163946684,9.851615143,11.32816383,9.957028319,7
130,passive,implausible,The prodigy was surprised by the relative.,AAN,9.851615143,7.163946684,11.32816383,9.957028319,7
131,active,plausible,The smuggler bribed the bureaucrat.,AAN,7.401841579,8.852664928,10.42666721,9.034438167,5
131,active,implausible,The bureaucrat bribed the smuggler.,AAN,8.852664928,7.401841579,10.42666721,9.034438167,5
131,passive,plausible,The bureaucrat was bribed by the smuggler.,AAN,7.401841579,8.852664928,11.04641337,9.034438167,7
131,passive,implausible,The smuggler was bribed by the bureaucrat.,AAN,8.852664928,7.401841579,11.04641337,9.034438167,7
132,active,plausible,The amateur irked the maestro.,AAN,8.395251521,7.866722285,10.40906491,9.427948632,5
132,active,implausible,The maestro irked the amateur.,AAN,7.866722285,8.395251521,10.40906491,9.427948632,5
132,passive,plausible,The maestro was irked by the amateur.,AAN,8.395251521,7.866722285,11.03384029,9.427948632,7
132,passive,implausible,The amateur was irked by the maestro.,AAN,7.866722285,8.395251521,11.03384029,9.427948632,7
133,active,plausible,The novice irritated the virtuoso.,AAN,8.034955025,7.981733287,10.52696035,10.52988043,5
133,active,implausible,The virtuoso irritated the novice.,AAN,7.981733287,8.034955025,10.52696035,10.52988043,5
133,passive,plausible,The virtuoso was irritated by the novice.,AAN,8.034955025,7.981733287,11.11805132,10.52988043,7
133,passive,implausible,The novice was irritated by the virtuoso.,AAN,7.981733287,8.034955025,11.11805132,10.52988043,7
134,active,plausible,The lawyer questioned the witness.,AAN,9.773606632,10.53286925,11.73586099,11.42720416,5
134,active,implausible,The witness questioned the lawyer.,AAN,10.53286925,9.773606632,11.73586099,11.42720416,5
134,passive,plausible,The witness was questioned by the lawyer.,AAN,9.773606632,10.53286925,11.98155178,11.42720416,7
134,passive,implausible,The lawyer was questioned by the witness.,AAN,10.53286925,9.773606632,11.98155178,11.42720416,7
135,active,plausible,The attorney interrogated the bystander.,AAN,9.70454869,7.643482907,10.75305908,10.57757933,5
135,active,implausible,The bystander interrogated the attorney.,AAN,7.643482907,9.70454869,10.75305908,10.57757933,5
135,passive,plausible,The bystander was interrogated by the attorney.,AAN,9.70454869,7.643482907,11.27955041,10.57757933,7
135,passive,implausible,The attorney was interrogated by the bystander.,AAN,7.643482907,9.70454869,11.27955041,10.57757933,7
136,active,plausible,The singer disappointed the enthusiast.,AAN,8.385716829,8.899730795,10.94371961,9.38555339,5
136,active,implausible,The enthusiast disappointed the singer.,AAN,8.899730795,8.385716829,10.94371961,9.38555339,5
136,passive,plausible,The enthusiast was disappointed by the singer.,AAN,8.385716829,8.899730795,11.41573651,9.38555339,7
136,passive,implausible,The singer was disappointed by the enthusiast.,AAN,8.899730795,8.385716829,11.41573651,9.38555339,7
137,active,plausible,The vocalist disillusioned the connoisseur.,AAN,7.199678346,7.993619995,10.24930975,8.681859813,5
137,active,implausible,The connoisseur disillusioned the vocalist.,AAN,7.993619995,7.199678346,10.24930975,8.681859813,5
137,passive,plausible,The connoisseur was disillusioned by the vocalist.,AAN,7.199678346,7.993619995,10.91972946,8.681859813,7
137,passive,implausible,The vocalist was disillusioned by the connoisseur.,AAN,7.993619995,7.199678346,10.91972946,8.681859813,7
138,active,plausible,The chauffeur drove the diplomat.,AAN,7.562161631,9.834887461,11.045798,8.338305731,5
138,active,implausible,The diplomat drove the chauffeur.,AAN,9.834887461,7.562161631,11.045798,8.338305731,5
138,passive,plausible,The diplomat was driven by the chauffeur.,AAN,7.562161631,9.834887461,11.3958793,8.338305731,7
138,passive,implausible,The chauffeur was driven by the diplomat.,AAN,9.834887461,7.562161631,11.3958793,8.338305731,7
139,active,plausible,The driver transported the ambassador.,AAN,8.876404915,8.674880467,10.84362246,10.6972264,5
139,active,implausible,The ambassador transported the driver.,AAN,8.674880467,8.876404915,10.84362246,10.6972264,5
139,passive,plausible,The ambassador was transported by the driver.,AAN,8.876404915,8.674880467,11.34423854,10.6972264,7
139,passive,implausible,The driver was transported by the ambassador.,AAN,8.674880467,8.876404915,11.34423854,10.6972264,7
140,active,plausible,The guard apprehended the prisoner.,AAN,11.07621734,9.916798567,11.62954149,9.527629789,5
140,active,implausible,The prisoner apprehended the guard.,AAN,9.916798567,11.07621734,11.62954149,9.527629789,5
140,passive,plausible,The prisoner was apprehended by the guard.,AAN,11.07621734,9.916798567,11.90560928,9.527629789,7
140,passive,implausible,The guard was apprehended by the prisoner.,AAN,9.916798567,11.07621734,11.90560928,9.527629789,7
141,active,plausible,The warden caught the inmate.,AAN,8.328934042,8.602453035,10.92379505,8.193953024,5
141,active,implausible,The inmate caught the warden.,AAN,8.602453035,8.328934042,10.92379505,8.193953024,5
141,passive,plausible,The inmate was caught by the warden.,AAN,8.328934042,8.602453035,11.40150468,8.193953024,7
141,passive,implausible,The warden was caught by the inmate.,AAN,8.602453035,8.328934042,11.40150468,8.193953024,7
142,active,plausible,The tailor costumed the dancer.,AAN,9.1372319,8.058960018,10.60918695,9.441372725,5
142,active,implausible,The dancer costumed the tailor.,AAN,8.058960018,9.1372319,10.60918695,9.441372725,5
142,passive,plausible,The dancer was costumed by the tailor.,AAN,9.1372319,8.058960018,11.1767846,9.441372725,7
142,passive,implausible,The tailor was costumed by the dancer.,AAN,8.058960018,9.1372319,11.1767846,9.441372725,7
143,active,plausible,The dressmaker attired the ballerina.,AAN,7.171656823,6.839476438,10.03434504,9.410747396,5
143,active,implausible,The ballerina attired the dressmaker.,AAN,6.839476438,7.171656823,10.03434504,9.410747396,5
143,passive,plausible,The ballerina was attired by the dressmaker.,AAN,7.171656823,6.839476438,10.76618324,9.410747396,7
143,passive,implausible,The dressmaker was attired by the ballerina.,AAN,6.839476438,7.171656823,10.76618324,9.410747396,7
144,active,plausible,The principal scolded the child.,AAN,10.43122929,12.02586884,11.68055645,8.856233556,5
144,active,implausible,The child scolded the principal.,AAN,12.02586884,10.43122929,11.68055645,8.856233556,5
144,passive,plausible,The child was scolded by the principal.,AAN,10.43122929,12.02586884,11.94204853,8.856233556,7
144,passive,implausible,The principal was scolded by the child.,AAN,12.02586884,10.43122929,11.94204853,8.856233556,7
145,active,plausible,The headmaster reprimanded the kid.,AAN,7.277938573,10.73539618,10.80815175,8.351846739,5
145,active,implausible,The kid reprimanded the headmaster.,AAN,10.73539618,7.277938573,10.80815175,8.351846739,5
145,passive,plausible,The kid was reprimanded by the headmaster.,AAN,7.277938573,10.73539618,11.31890232,8.351846739,7
145,passive,implausible,The headmaster was reprimanded by the kid.,AAN,10.73539618,7.277938573,11.31890232,8.351846739,7
146,active,plausible,The lord named the heir.,AAN,10.68363778,10.3745219,11.92369915,11.5163496,5
146,active,implausible,The heir named the lord.,AAN,10.3745219,10.68363778,11.92369915,11.5163496,5
146,passive,plausible,The heir was named by the lord.,AAN,10.68363778,10.3745219,12.11572189,11.5163496,7
146,passive,implausible,The lord was named by the heir.,AAN,10.3745219,10.68363778,12.11572189,11.5163496,7
147,active,plausible,The baron chose the successor.,AAN,9.883488906,9.846440897,11.77555149,9.654192512,5
147,active,implausible,The successor chose the baron.,AAN,9.846440897,9.883488906,11.77555149,9.654192512,5
147,passive,plausible,The successor was chosen by the baron.,AAN,9.883488906,9.846440897,11.91944524,9.654192512,7
147,passive,implausible,The baron was chosen by the successor.,AAN,9.846440897,9.883488906,11.91944524,9.654192512,7
148,active,plausible,The cop restrained the rioter.,AAN,12.48407174,7.455298486,11.42383354,9.829733364,5
148,active,implausible,The rioter restrained the cop.,AAN,7.455298486,12.48407174,11.42383354,9.829733364,5
148,passive,plausible,The rioter was restrained by the cop.,AAN,12.48407174,7.455298486,11.75867503,9.829733364,7
148,passive,implausible,The cop was restrained by the rioter.,AAN,7.455298486,12.48407174,11.75867503,9.829733364,7
149,active,plausible,The policeman subdued the rabble-rouser.,AAN,7.235619141,0,8.882439494,10.03020831,5
149,active,implausible,The rabble-rouser subdued the policeman.,AAN,0,7.235619141,8.882439494,10.03020831,5
149,passive,plausible,The rabble-rouser was subdued by the policeman.,AAN,7.235619141,0,9.943393566,10.03020831,7
149,passive,implausible,The policeman was subdued by the rabble-rouser.,AAN,0,7.235619141,9.943393566,10.03020831,7
150,active,plausible,The dad coddled the baby.,AAN,10.40906945,10.26042746,11.32017674,8.198089249,5
150,active,implausible,The baby coddled the dad.,AAN,10.26042746,10.40906945,11.32017674,8.198089249,5
150,passive,plausible,The baby was coddled by the dad.,AAN,10.40906945,10.26042746,11.68463446,8.198089249,7
150,passive,implausible,The dad was coddled by the baby.,AAN,10.26042746,10.40906945,11.68463446,8.198089249,7
151,active,plausible,The father pampered the infant.,AAN,10.96427682,10.84900694,11.59553705,8.647519453,5
151,active,implausible,The infant pampered the father.,AAN,10.84900694,10.96427682,11.59553705,8.647519453,5
151,passive,plausible,The infant was pampered by the father.,AAN,10.96427682,10.84900694,11.88132039,8.647519453,7
151,passive,implausible,The father was pampered by the infant.,AAN,10.84900694,10.96427682,11.88132039,8.647519453,7
152,active,plausible,The king exiled the rebel.,AAN,11.5066961,10.71045437,11.7928512,10.30202875,5
152,active,implausible,The rebel exiled the king.,AAN,10.71045437,11.5066961,11.7928512,10.30202875,5
152,passive,plausible,The rebel was exiled by the king.,AAN,11.5066961,10.71045437,12.02225907,10.30202875,7
152,passive,implausible,The king was exiled by the rebel.,AAN,10.71045437,11.5066961,12.02225907,10.30202875,7
153,active,plausible,The monarch banished the insurgent.,AAN,10.40710728,8.46884293,11.15342938,9.381600981,5
153,active,implausible,The insurgent banished the monarch.,AAN,8.46884293,10.40710728,11.15342938,9.381600981,5
153,passive,plausible,The insurgent was banished by the monarch.,AAN,10.40710728,8.46884293,11.5655292,9.381600981,7
153,passive,implausible,The monarch was banished by the insurgent.,AAN,8.46884293,10.40710728,11.5655292,9.381600981,7
154,active,plausible,The thief robbed the manufacturer.,AAN,8.50167338,9.474549088,10.82634247,11.66282713,5
154,active,implausible,The manufacturer robbed the thief.,AAN,9.474549088,8.50167338,10.82634247,11.66282713,5
154,passive,plausible,The manufacturer was robbed by the thief.,AAN,8.50167338,9.474549088,11.33189569,11.66282713,7
154,passive,implausible,The thief was robbed by the manufacturer.,AAN,9.474549088,8.50167338,11.33189569,11.66282713,7
155,active,plausible,The robber burgled the industrialist.,AAN,9.248695326,7.206377291,10.37244216,9.287116211,5
155,active,implausible,The industrialist burgled the robber.,AAN,7.206377291,9.248695326,10.37244216,9.287116211,5
155,passive,plausible,The industrialist was burgled by the robber.,AAN,9.248695326,7.206377291,11.00768118,9.287116211,7
155,passive,implausible,The robber was burgled by the industrialist.,AAN,7.206377291,9.248695326,11.00768118,9.287116211,7
156,active,plausible,The pessimist discouraged the contestant.,AAN,8.057694195,7.180831199,10.51299361,9.221972456,5
156,active,implausible,The contestant discouraged the pessimist.,AAN,7.180831199,8.057694195,10.51299361,9.221972456,5
156,passive,plausible,The contestant was discouraged by the pessimist.,AAN,8.057694195,7.180831199,11.10807508,9.221972456,7
156,passive,implausible,The pessimist was discouraged by the contestant.,AAN,7.180831199,8.057694195,11.10807508,9.221972456,7
157,active,plausible,The cynic dissuaded the participant.,AAN,8.519590316,9.342333081,10.7538035,8.497806478,5
157,active,implausible,The participant dissuaded the cynic.,AAN,9.342333081,8.519590316,10.7538035,8.497806478,5
157,passive,plausible,The participant was dissuaded by the cynic.,AAN,8.519590316,9.342333081,11.28008214,8.497806478,7
157,passive,implausible,The cynic was dissuaded by the participant.,AAN,9.342333081,8.519590316,11.28008214,8.497806478,7
158,active,plausible,The loudmouth tormented the loner.,AAN,7.029972912,7.77569575,10.32475876,10.04594152,5
158,active,implausible,The loner tormented the loudmouth.,AAN,7.77569575,7.029972912,10.32475876,10.04594152,5
158,passive,plausible,The loner was tormented by the loudmouth.,AAN,7.029972912,7.77569575,10.97362161,10.04594152,7
158,passive,implausible,The loudmouth was tormented by the loner.,AAN,7.77569575,7.029972912,10.97362161,10.04594152,7
159,active,plausible,The windbag taunted the recluse.,AAN,6.975413927,7.684783944,10.09092376,8.792245847,5
159,active,implausible,The recluse taunted the windbag.,AAN,7.684783944,6.975413927,10.09092376,8.792245847,5
159,passive,plausible,The recluse was taunted by the windbag.,AAN,6.975413927,7.684783944,10.80659662,8.792245847,7
159,passive,implausible,The windbag was taunted by the recluse.,AAN,7.684783944,6.975413927,10.80659662,8.792245847,7
160,active,plausible,The imitator fooled the investigator.,AAN,8.290543501,9.607101039,10.7727252,10.48111164,5
160,active,implausible,The investigator fooled the imitator.,AAN,9.607101039,8.290543501,10.7727252,10.48111164,5
160,passive,plausible,The investigator was fooled by the imitator.,AAN,8.290543501,9.607101039,11.29359764,10.48111164,7
160,passive,implausible,The imitator was fooled by the investigator.,AAN,9.607101039,8.290543501,11.29359764,10.48111164,7
161,active,plausible,The impersonator conned the inspector.,AAN,6.688354714,8.617762246,10.31249633,15.73888218,5
161,active,implausible,The inspector conned the impersonator.,AAN,8.617762246,6.688354714,10.31249633,15.73888218,5
161,passive,plausible,The inspector was conned by the impersonator.,AAN,6.688354714,8.617762246,10.96486273,15.73888218,7
161,passive,implausible,The impersonator was conned by the inspector.,AAN,8.617762246,6.688354714,10.96486273,15.73888218,7
162,active,plausible,The boss fired the worker.,AAN,9.850350454,11.12710121,11.88218599,11.95900775,5
162,active,implausible,The worker fired the boss.,AAN,11.12710121,9.850350454,11.88218599,11.95900775,5
162,passive,plausible,The worker was fired by the boss.,AAN,9.850350454,11.12710121,12.08606963,11.95900775,7
162,passive,implausible,The boss was fired by the worker.,AAN,11.12710121,9.850350454,12.08606963,11.95900775,7
163,active,plausible,The pyromaniac unnerved the shopkeeper.,AAN,6.612041035,7.477604243,10.01081599,8.098642844,5
163,active,implausible,The shopkeeper unnerved the pyromaniac.,AAN,7.477604243,6.612041035,10.01081599,8.098642844,5
163,passive,plausible,The shopkeeper was unnerved by the pyromaniac.,AAN,6.612041035,7.477604243,10.74937678,8.098642844,7
163,passive,implausible,The pyromaniac was unnerved by the shopkeeper.,AAN,7.477604243,6.612041035,10.74937678,8.098642844,7
164,active,plausible,The arsonist alarmed the vendor.,AAN,6.336825731,8.379079889,10.30375063,9.87904116,5
164,active,implausible,The vendor alarmed the arsonist.,AAN,8.379079889,6.336825731,10.30375063,9.87904116,5
164,passive,plausible,The vendor was alarmed by the arsonist.,AAN,6.336825731,8.379079889,10.95861581,9.87904116,7
164,passive,implausible,The arsonist was alarmed by the vendor.,AAN,8.379079889,6.336825731,10.95861581,9.87904116,7
165,active,plausible,The professional supported the beginner.,AAN,9.66453215,7.685243608,11.05670141,11.0355185,5
165,active,implausible,The beginner supported the professional.,AAN,7.685243608,9.66453215,11.05670141,11.0355185,5
165,passive,plausible,The beginner was supported by the professional.,AAN,9.66453215,7.685243608,11.49643779,11.0355185,7
165,passive,implausible,The professional was supported by the beginner.,AAN,7.685243608,9.66453215,11.49643779,11.0355185,7
166,active,plausible,The master encouraged the rookie.,AAN,11.14348366,6.342121419,11.05445787,10.0416395,5
166,active,implausible,The rookie encouraged the master.,AAN,6.342121419,11.14348366,11.05445787,10.0416395,5
166,passive,plausible,The rookie was encouraged by the master.,AAN,11.14348366,6.342121419,11.49483527,10.0416395,7
166,passive,implausible,The master was encouraged by the rookie.,AAN,6.342121419,11.14348366,11.49483527,10.0416395,7
167,active,plausible,The magician hypnotized the crowd.,AAN,8.033009499,9.76663637,10.76743857,9.425290448,5
167,active,implausible,The crowd hypnotized the magician.,AAN,9.76663637,8.033009499,10.76743857,9.425290448,5
167,passive,plausible,The crowd was hypnotized by the magician.,AAN,8.033009499,9.76663637,11.28982148,9.425290448,7
167,passive,implausible,The magician was hypnotized by the crowd.,AAN,9.76663637,8.033009499,11.28982148,9.425290448,7
168,active,plausible,The illusionist entranced the viewers.,AAN,7.215975003,7.513709248,10.2791488,9.382274836,5
168,active,implausible,The viewers entranced the illusionist.,AAN,7.513709248,7.215975003,10.2791488,9.382274836,5
168,passive,plausible,The viewers were entranced by the illusionist.,AAN,7.215975003,7.513709248,10.7289997,9.382274836,7
168,passive,implausible,The illusionist were entranced by the viewers.,AAN,7.513709248,7.215975003,10.7289997,9.382274836,7
169,active,plausible,The businessman employed the expert.,AAN,7.118016204,10.18930539,11.3328286,11.78830467,5
169,active,implausible,The expert employed the businessman.,AAN,10.18930539,7.118016204,11.3328286,11.78830467,5
169,passive,plausible,The expert was employed by the businessman.,AAN,7.118016204,10.18930539,11.6936715,11.78830467,7
169,passive,implausible,The businessman was employed by the expert.,AAN,10.18930539,7.118016204,11.6936715,11.78830467,7
170,active,plausible,The entrepreneur hired the specialist.,AAN,8.66302364,8.745284482,10.97077093,9.553575404,5
170,active,implausible,The specialist hired the entrepreneur.,AAN,8.745284482,8.66302364,10.97077093,9.553575404,5
170,passive,plausible,The specialist was hired by the entrepreneur.,AAN,8.66302364,8.745284482,11.43505888,9.553575404,7
170,passive,implausible,The entrepreneur was hired by the specialist.,AAN,8.745284482,8.66302364,11.43505888,9.553575404,7
171,active,plausible,The terrorist petrified the first lady.,AAN,8.062117583,6.289715571,10.97102998,8.334471555,6
171,active,implausible,The first lady petrified the terrorist.,AAN,6.289715571,8.062117583,10.97102998,8.334471555,6
171,passive,plausible,The first lady was petrified by the terrorist.,AAN,8.062117583,6.289715571,11.37721717,8.334471555,8
171,passive,implausible,The terrorist was petrified by the first lady.,AAN,6.289715571,8.062117583,11.37721717,8.334471555,8
172,active,plausible,The hijacker terrified the president's wife.,AAN,6.285998095,0,9.691233137,9.158415299,6
172,active,implausible,The president's wife terrified the hijacker.,AAN,0,6.285998095,9.691233137,9.158415299,6
172,passive,plausible,The president's wife was terrified by the hijacker.,AAN,6.285998095,0,10.41736954,9.158415299,8
172,passive,implausible,The hijacker was terrified by the president's wife.,AAN,0,6.285998095,10.41736954,9.158415299,8
