,Sentence,ItemNum,Score,Metric,NormScore,Plausibility,Voice,TrialType,agent_freq,patient_freq,sentence_freq,verb_freq,agent_freq_norm,patient_freq_norm,verb_freq_norm,sentence_freq_norm,Experiment,SynonymPair,NumSyn,LowerBetter,FinalNormScore
7048,The bookkeeper created the graph.,75,6.56521739130435,human,0.927536231884058,1,active,AI,7.34536484,10.63011786,11.42564765,11.60255591,-0.5064646553044401,1.17500315916006,1.3694561736292699,0.6371042760630129,EventsAdapt,34.0,Version2,False,0.927536231884058
7049,The graph created the bookkeeper.,75,1.16,human,0.0266666666666667,0,active,AI,10.63011786,7.34536484,11.42564765,11.60255591,1.17500315916006,-0.5064646553044401,1.3694561736292699,0.6371042760630129,EventsAdapt,34.0,Version2,False,0.0266666666666667
7050,The graph was created by the bookkeeper.,75,6.545454545454549,human,0.9242424242424241,1,passive,AI,7.34536484,10.63011786,11.75997082,11.60255591,-0.5064646553044401,1.17500315916006,1.3694561736292699,1.2225080814940301,EventsAdapt,34.0,Version2,False,0.9242424242424241
7051,The bookkeeper was created by the graph.,75,1.3478260869565202,human,0.0579710144927536,0,passive,AI,10.63011786,7.34536484,11.75997082,11.60255591,1.17500315916006,-0.5064646553044401,1.3694561736292699,1.2225080814940301,EventsAdapt,34.0,Version2,False,0.0579710144927536
7148,The logger felled the pine tree.,76,6.15,human,0.858333333333333,1,active,AI,8.191740021000001,6.9574973710000005,11.00660808,11.75265864,-0.0732044932320233,-0.70501433664435,1.50004694886573,-0.0966389428236017,EventsAdapt,,,False,0.858333333333333
7149,The pine tree felled the logger.,76,2.0,human,0.166666666666667,0,active,AI,6.9574973710000005,8.191740021000001,11.00660808,11.75265864,-0.70501433664435,-0.0732044932320233,1.50004694886573,-0.0966389428236017,EventsAdapt,,,False,0.166666666666667
7150,The pine tree was felled by the logger.,76,6.31818181818182,human,0.8863636363636359,1,passive,AI,8.191740021000001,6.9574973710000005,11.40390074,11.75265864,-0.0732044932320233,-0.70501433664435,1.50004694886573,0.599025180706366,EventsAdapt,,,False,0.8863636363636359
7151,The logger was felled by the pine tree.,76,2.0,human,0.166666666666667,0,passive,AI,6.9574973710000005,8.191740021000001,11.40390074,11.75265864,-0.70501433664435,-0.0732044932320233,1.50004694886573,0.599025180706366,EventsAdapt,,,False,0.166666666666667
7248,The tycoon ran the company.,77,6.39130434782609,human,0.8985507246376809,1,active,AI,7.21964204,10.61817604,11.99313111,12.63420229,-0.57082226163198,1.16889013152788,2.2669981472768597,1.6307744934253303,EventsAdapt,35.0,Version1,False,0.8985507246376809
7249,The company ran the tycoon.,77,1.5833333333333302,human,0.0972222222222222,0,active,AI,10.61817604,7.21964204,11.99313111,12.63420229,1.16889013152788,-0.57082226163198,2.2669981472768597,1.6307744934253303,EventsAdapt,35.0,Version1,False,0.0972222222222222
7250,The company was run by the tycoon.,77,6.22222222222222,human,0.87037037037037,1,passive,AI,7.21964204,10.61817604,12.02540996,12.63420229,-0.57082226163198,1.16889013152788,2.2669981472768597,1.68729513967589,EventsAdapt,35.0,Version1,False,0.87037037037037
7251,The tycoon was run by the company.,77,1.77272727272727,human,0.128787878787879,0,passive,AI,10.61817604,7.21964204,12.02540996,12.63420229,1.16889013152788,-0.57082226163198,2.2669981472768597,1.68729513967589,EventsAdapt,35.0,Version1,False,0.128787878787879
7348,The mogul governed the corporation.,78,5.88,human,0.813333333333333,1,active,AI,7.211556732999999,10.64112997,11.07728931,12.05531371,-0.5749611370383759,1.1806402674667098,1.76335968288827,0.027124722777393997,EventsAdapt,35.0,Version2,False,0.813333333333333
7349,The corporation governed the mogul.,78,3.95454545454545,human,0.492424242424242,0,active,AI,10.64112997,7.211556732999999,11.07728931,12.05531371,1.1806402674667098,-0.5749611370383759,1.76335968288827,0.027124722777393997,EventsAdapt,35.0,Version2,False,0.492424242424242
7350,The corporation was governed by the mogul.,78,6.13636363636364,human,0.856060606060606,1,passive,AI,7.211556732999999,10.64112997,11.51114343,12.05531371,-0.5749611370383759,1.1806402674667098,1.76335968288827,0.786808393071395,EventsAdapt,35.0,Version2,False,0.856060606060606
7351,The mogul was governed by the corporation.,78,3.45,human,0.40833333333333294,0,passive,AI,10.64112997,7.211556732999999,11.51114343,12.05531371,1.1806402674667098,-0.5749611370383759,1.76335968288827,0.786808393071395,EventsAdapt,35.0,Version2,False,0.40833333333333294
7448,The campaigner biased the ballot.,79,3.9166666666666696,human,0.48611111111111105,1,active,AI,6.851184927,9.646657944,10.63927411,9.73346999,-0.7594357655233639,0.6715692067437621,-0.25666601133273104,-0.739845047569742,EventsAdapt,36.0,Version1,False,0.48611111111111105
7449,The ballot biased the campaigner.,79,2.3333333333333304,human,0.222222222222222,0,active,AI,9.646657944,6.851184927,10.63927411,9.73346999,0.6715692067437621,-0.7594357655233639,-0.25666601133273104,-0.739845047569742,EventsAdapt,36.0,Version1,False,0.222222222222222
7450,The ballot was biased by the campaigner.,79,3.90909090909091,human,0.484848484848485,1,passive,AI,6.851184927,9.646657944,11.19827543,9.73346999,-0.7594357655233639,0.6715692067437621,-0.25666601133273104,0.23897284282343897,EventsAdapt,36.0,Version1,False,0.484848484848485
7451,The campaigner was biased by the ballot.,79,3.09090909090909,human,0.348484848484848,0,passive,AI,9.646657944,6.851184927,11.19827543,9.73346999,0.6715692067437621,-0.7594357655233639,-0.25666601133273104,0.23897284282343897,EventsAdapt,36.0,Version1,False,0.348484848484848
7548,The activist prejudiced the vote.,80,4.77272727272727,human,0.628787878787879,1,active,AI,8.203304027,10.94109285,11.22615847,10.24177956,-0.0672848689020105,1.3341915162769098,0.18556805600511103,0.287796374028245,EventsAdapt,36.0,Version2,False,0.628787878787879
7549,The vote prejudiced the activist.,80,3.2272727272727297,human,0.37121212121212105,0,active,AI,10.94109285,8.203304027,11.22615847,10.24177956,1.3341915162769098,-0.0672848689020105,0.18556805600511103,0.287796374028245,EventsAdapt,36.0,Version2,False,0.37121212121212105
7550,The vote was prejudiced by the activist.,80,4.60869565217391,human,0.601449275362319,1,passive,AI,8.203304027,10.94109285,11.61747855,10.24177956,-0.0672848689020105,1.3341915162769098,0.18556805600511103,0.9730024396849251,EventsAdapt,36.0,Version2,False,0.601449275362319
7551,The activist was prejudiced by the vote.,80,4.2592592592592595,human,0.54320987654321,0,passive,AI,10.94109285,8.203304027,11.61747855,10.24177956,1.3341915162769098,-0.0672848689020105,0.18556805600511103,0.9730024396849251,EventsAdapt,36.0,Version2,False,0.54320987654321
7648,The stewardess pulled the suitcase.,81,6.63636363636364,human,0.9393939393939391,1,active,AI,6.954638865,6.830874235,10.11293096,10.63067378,-0.706477608253262,-0.769832825722278,0.523909654953913,-1.6614780979280201,EventsAdapt,37.0,Version1,False,0.9393939393939391
7649,The suitcase pulled the stewardess.,81,1.4166666666666698,human,0.0694444444444445,0,active,AI,6.830874235,6.954638865,10.11293096,10.63067378,-0.769832825722278,-0.706477608253262,0.523909654953913,-1.6614780979280201,EventsAdapt,37.0,Version1,False,0.0694444444444445
7650,The suitcase was pulled by the stewardess.,81,6.66666666666667,human,0.944444444444445,1,passive,AI,6.954638865,6.830874235,10.82231604,10.63067378,-0.706477608253262,-0.769832825722278,0.523909654953913,-0.41933647385815204,EventsAdapt,37.0,Version1,False,0.944444444444445
7651,The stewardess was pulled by the suitcase.,81,2.12,human,0.18666666666666698,0,passive,AI,6.830874235,6.954638865,10.82231604,10.63067378,-0.769832825722278,-0.706477608253262,0.523909654953913,-0.41933647385815204,EventsAdapt,37.0,Version1,False,0.18666666666666698
7748,The flight-attendant dragged the luggage.,82,6.55,human,0.925,1,active,AI,5.771441123,7.666221926,10.28610585,10.86346976,-1.31215752062612,-0.342217644991358,0.7264443290410021,-1.35824682738491,EventsAdapt,37.0,Version2,False,0.925
7749,The luggage dragged the flight-attendant.,82,1.95454545454545,human,0.15909090909090898,0,active,AI,7.666221926,5.771441123,10.28610585,10.86346976,-0.342217644991358,-1.31215752062612,0.7264443290410021,-1.35824682738491,EventsAdapt,37.0,Version2,False,0.15909090909090898
7750,The luggage was dragged by the flight-attendant.,82,6.86363636363636,human,0.9772727272727271,1,passive,AI,5.771441123,7.666221926,10.86352408,10.86346976,-1.31215752062612,-0.342217644991358,0.7264443290410021,-0.347180710826972,EventsAdapt,37.0,Version2,False,0.9772727272727271
7751,The flight-attendant was dragged by the luggage.,82,1.88888888888889,human,0.148148148148148,0,passive,AI,7.666221926,5.771441123,10.86352408,10.86346976,-0.342217644991358,-1.31215752062612,0.7264443290410021,-0.347180710826972,EventsAdapt,37.0,Version2,False,0.148148148148148
7848,The congressman delivered the speech.,83,7.0,human,1.0,1,active,AI,6.472346295,10.59770916,11.08832609,10.93686775,-0.953363577661812,1.15841311856132,0.790301264986793,0.0464502544529452,EventsAdapt,38.0,Version1,False,1.0
7849,The speech delivered the congressman.,83,1.1363636363636398,human,0.0227272727272727,0,active,AI,10.59770916,6.472346295,11.08832609,10.93686775,1.15841311856132,-0.953363577661812,0.790301264986793,0.0464502544529452,EventsAdapt,38.0,Version1,False,0.0227272727272727
7850,The speech was delivered by the congressman.,83,7.0,human,1.0,1,passive,AI,6.472346295,10.59770916,11.51902685,10.93686775,-0.953363577661812,1.15841311856132,0.790301264986793,0.800612354273995,EventsAdapt,38.0,Version1,False,1.0
7851,The congressman was delivered by the speech.,83,1.0,human,0.0,0,passive,AI,10.59770916,6.472346295,11.51902685,10.93686775,1.15841311856132,-0.953363577661812,0.790301264986793,0.800612354273995,EventsAdapt,38.0,Version1,False,0.0
7948,The representative gave the address.,84,6.32,human,0.886666666666667,1,active,AI,9.986955157999999,10.378572,11.85540091,9.417842227000001,0.845767634817036,1.04623662332724,-0.531265109272663,1.3896072922326201,EventsAdapt,38.0,Version2,False,0.886666666666667
7949,The address gave the representative.,84,1.125,human,0.0208333333333333,0,active,AI,10.378572,9.986955157999999,11.85540091,9.417842227000001,1.04623662332724,0.845767634817036,-0.531265109272663,1.3896072922326201,EventsAdapt,38.0,Version2,False,0.0208333333333333
7950,The address was given by the representative.,84,6.59090909090909,human,0.931818181818182,1,passive,AI,9.986955157999999,10.378572,12.19834136,9.417842227000001,0.845767634817036,1.04623662332724,-0.531265109272663,1.99010005636328,EventsAdapt,38.0,Version2,False,0.931818181818182
7951,The representative was given by the address.,84,1.48,human,0.08,0,passive,AI,10.378572,9.986955157999999,12.19834136,9.417842227000001,1.04623662332724,0.845767634817036,-0.531265109272663,1.99010005636328,EventsAdapt,38.0,Version2,False,0.08
8048,The sheriff inspected the estate.,85,6.40909090909091,human,0.9015151515151508,1,active,AI,8.989444293,10.619569699999998,11.13273596,10.13666064,0.33514098987185803,1.1696035472459099,0.0941136150710934,0.12421245949753201,EventsAdapt,39.0,Version1,False,0.9015151515151508
8049,The estate inspected the sheriff.,85,1.8333333333333302,human,0.138888888888889,0,active,AI,10.619569699999998,8.989444293,11.13273596,10.13666064,1.1696035472459099,0.33514098987185803,0.0941136150710934,0.12421245949753201,EventsAdapt,39.0,Version1,False,0.138888888888889
8050,The estate was inspected by the sheriff.,85,6.56,human,0.926666666666667,1,passive,AI,8.989444293,10.619569699999998,11.55074819,10.13666064,0.33514098987185803,1.1696035472459099,0.0941136150710934,0.856156793953038,EventsAdapt,39.0,Version1,False,0.926666666666667
8051,The sheriff was inspected by the estate.,85,2.2380952380952404,human,0.206349206349206,0,passive,AI,10.619569699999998,8.989444293,11.55074819,10.13666064,1.1696035472459099,0.33514098987185803,0.0941136150710934,0.856156793953038,EventsAdapt,39.0,Version1,False,0.206349206349206
8148,The constable examined the property.,86,6.59090909090909,human,0.931818181818182,1,active,AI,8.122074375,10.98849099,11.53487177,11.18005075,-0.10886639560630802,1.3584546637312902,1.0018727433625,0.8283569956781509,EventsAdapt,39.0,Version2,False,0.931818181818182
8149,The property examined the constable.,86,1.0,human,0.0,0,active,AI,10.98849099,8.122074375,11.53487177,11.18005075,1.3584546637312902,-0.10886639560630802,1.0018727433625,0.8283569956781509,EventsAdapt,39.0,Version2,False,0.0
8150,The property was examined by the constable.,86,6.3,human,0.883333333333333,1,passive,AI,8.122074375,10.98849099,11.83798805,11.18005075,-0.10886639560630802,1.3584546637312902,1.0018727433625,1.35911716943486,EventsAdapt,39.0,Version2,False,0.883333333333333
8151,The constable was examined by the property.,86,1.72,human,0.12,0,passive,AI,10.98849099,8.122074375,11.83798805,11.18005075,1.3584546637312902,-0.10886639560630802,1.0018727433625,1.35911716943486,EventsAdapt,39.0,Version2,False,0.12
8248,The celebrity signed the photograph.,87,6.79166666666667,human,0.9652777777777779,1,active,AI,7.283448228999999,9.905784912,11.11059387,12.54921544,-0.538159820189993,0.8042165180937549,2.19305879503187,0.0854413993098829,EventsAdapt,40.0,Version1,False,0.9652777777777779
8249,The photograph signed the celebrity.,87,1.5,human,0.0833333333333333,0,active,AI,9.905784912,7.283448228999999,11.11059387,12.54921544,0.8042165180937549,-0.538159820189993,2.19305879503187,0.0854413993098829,EventsAdapt,40.0,Version1,False,0.0833333333333333
8250,The photograph was signed by the celebrity.,87,6.68181818181818,human,0.946969696969697,1,passive,AI,7.283448228999999,9.905784912,11.53493241,12.54921544,-0.538159820189993,0.8042165180937549,2.19305879503187,0.828463177031842,EventsAdapt,40.0,Version1,False,0.946969696969697
8251,The celebrity was signed by the photograph.,87,1.375,human,0.0625,0,passive,AI,9.905784912,7.283448228999999,11.53493241,12.54921544,0.8042165180937549,-0.538159820189993,2.19305879503187,0.828463177031842,EventsAdapt,40.0,Version1,False,0.0625
8348,The star autographed the picture.,88,6.5,human,0.916666666666667,1,active,AI,12.2022102,10.56640746,11.6652076,8.91918561,1.97975854106581,1.14238975218718,-0.965101017459162,1.05657656797405,EventsAdapt,40.0,Version2,False,0.916666666666667
8349,The picture autographed the star.,88,1.6956521739130401,human,0.11594202898550698,0,active,AI,10.56640746,12.2022102,11.6652076,8.91918561,1.14238975218718,1.97975854106581,-0.965101017459162,1.05657656797405,EventsAdapt,40.0,Version2,False,0.11594202898550698
8350,The picture was autographed by the star.,88,6.296296296296299,human,0.882716049382716,1,passive,AI,12.2022102,10.56640746,11.93108507,8.91918561,1.97975854106581,1.14238975218718,-0.965101017459162,1.52213114714477,EventsAdapt,40.0,Version2,False,0.882716049382716
8351,The star was autographed by the picture.,88,2.2272727272727297,human,0.20454545454545497,0,passive,AI,10.56640746,12.2022102,11.93108507,8.91918561,1.14238975218718,1.97975854106581,-0.965101017459162,1.52213114714477,EventsAdapt,40.0,Version2,False,0.20454545454545497
8448,The nanny tutored the boy.,89,6.81818181818182,human,0.96969696969697,1,active,AAN,7.560601162999999,11.22111488,10.98718527,9.563177963,-0.39628500178875997,1.4775350273169,-0.40482166328202596,-0.13064851172713798,EventsAdapt,41.0,Version1,False,0.96969696969697
8449,The boy tutored the nanny.,89,3.2,human,0.3666666666666671,0,active,AAN,11.22111488,7.560601162999999,10.98718527,9.563177963,1.4775350273169,-0.39628500178875997,-0.40482166328202596,-0.13064851172713798,EventsAdapt,41.0,Version1,False,0.3666666666666671
8450,The boy was tutored by the nanny.,89,6.86363636363636,human,0.9772727272727271,1,passive,AAN,7.560601162999999,11.22111488,11.44678341,9.563177963,-0.39628500178875997,1.4775350273169,-0.40482166328202596,0.674113240576829,EventsAdapt,41.0,Version1,False,0.9772727272727271
8451,The nanny was tutored by the boy.,89,2.68181818181818,human,0.28030303030303,0,passive,AAN,11.22111488,7.560601162999999,11.44678341,9.563177963,1.4775350273169,-0.39628500178875997,-0.40482166328202596,0.674113240576829,EventsAdapt,41.0,Version1,False,0.28030303030303
8548,The governess instructed the lad.,90,5.90909090909091,human,0.818181818181818,1,active,AAN,8.008698183,11.64886271,11.26716504,11.02103608,-0.166903762986382,1.6964994987620101,0.863528497196751,0.359599360718259,EventsAdapt,41.0,Version2,False,0.818181818181818
8549,The lad instructed the governess.,90,3.95454545454545,human,0.492424242424242,0,active,AAN,11.64886271,8.008698183,11.26716504,11.02103608,1.6964994987620101,-0.166903762986382,0.863528497196751,0.359599360718259,EventsAdapt,41.0,Version2,False,0.492424242424242
8550,The lad was instructed by the governess.,90,6.45,human,0.908333333333333,1,passive,AAN,8.008698183,11.64886271,11.64676896,11.02103608,-0.166903762986382,1.6964994987620101,0.863528497196751,1.02429029232354,EventsAdapt,41.0,Version2,False,0.908333333333333
8551,The governess was instructed by the lad.,90,3.04,human,0.34,0,passive,AAN,11.64886271,8.008698183,11.64676896,11.02103608,1.6964994987620101,-0.166903762986382,0.863528497196751,1.02429029232354,EventsAdapt,41.0,Version2,False,0.34
8648,The blackmailer threatened the senator.,91,6.545454545454549,human,0.9242424242424241,1,active,AAN,6.776506992000001,9.564371825,10.87749207,9.70259461,-0.797663462823167,0.629446873699771,-0.283527879933791,-0.322722595943032,EventsAdapt,42.0,Version1,False,0.9242424242424241
8649,The senator threatened the blackmailer.,91,5.04166666666667,human,0.6736111111111109,0,active,AAN,9.564371825,6.776506992000001,10.87749207,9.70259461,0.629446873699771,-0.797663462823167,-0.283527879933791,-0.322722595943032,EventsAdapt,42.0,Version1,False,0.6736111111111109
8650,The senator was threatened by the blackmailer.,91,6.481481481481481,human,0.91358024691358,1,passive,AAN,6.776506992000001,9.564371825,11.36843112,9.70259461,-0.797663462823167,0.629446873699771,-0.283527879933791,0.536917458632567,EventsAdapt,42.0,Version1,False,0.91358024691358
8651,The blackmailer was threatened by the senator.,91,4.83333333333333,human,0.6388888888888891,0,passive,AAN,9.564371825,6.776506992000001,11.36843112,9.70259461,0.629446873699771,-0.797663462823167,-0.283527879933791,0.536917458632567,EventsAdapt,42.0,Version1,False,0.6388888888888891
8748,The extortionist menaced the legislator.,92,5.27777777777778,human,0.712962962962963,1,active,AAN,6.708084083999999,8.706655856,10.34215397,9.509259076000001,-0.8326892065772791,0.19038135277797896,-0.45173159791957296,-1.26010590961588,EventsAdapt,42.0,Version2,False,0.712962962962963
8749,The legislator menaced the extortionist.,92,4.95,human,0.658333333333333,0,active,AAN,8.706655856,6.708084083999999,10.34215397,9.509259076000001,0.19038135277797896,-0.8326892065772791,-0.45173159791957296,-1.26010590961588,EventsAdapt,42.0,Version2,False,0.658333333333333
8750,The legislator was menaced by the extortionist.,92,6.13636363636364,human,0.856060606060606,1,passive,AAN,6.708084083999999,8.706655856,10.98604677,9.509259076000001,-0.8326892065772791,0.19038135277797896,-0.45173159791957296,-0.13264203862652402,EventsAdapt,42.0,Version2,False,0.856060606060606
8751,The extortionist was menaced by the legislator.,92,4.59090909090909,human,0.5984848484848491,0,passive,AAN,8.706655856,6.708084083999999,10.98604677,9.509259076000001,0.19038135277797896,-0.8326892065772791,-0.45173159791957296,-0.13264203862652402,EventsAdapt,42.0,Version2,False,0.5984848484848491
8848,The artist portrayed the philosopher.,93,5.79166666666667,human,0.7986111111111109,1,active,AAN,10.44152943,9.610323817000001,11.26508206,8.678291112,1.07846458432821,0.652969736785084,-1.17468147774805,0.35595203822297106,EventsAdapt,43.0,Version1,False,0.7986111111111109
8849,The philosopher portrayed the artist.,93,4.2592592592592595,human,0.54320987654321,0,active,AAN,9.610323817000001,10.44152943,11.26508206,8.678291112,0.652969736785084,1.07846458432821,-1.17468147774805,0.35595203822297106,EventsAdapt,43.0,Version1,False,0.54320987654321
8850,The philosopher was portrayed by the artist.,93,5.73913043478261,human,0.789855072463768,1,passive,AAN,10.44152943,9.610323817000001,11.64528112,8.678291112,1.07846458432821,0.652969736785084,-1.17468147774805,1.02168506697265,EventsAdapt,43.0,Version1,False,0.789855072463768
8851,The artist was portrayed by the philosopher.,93,4.81818181818182,human,0.6363636363636359,0,passive,AAN,9.610323817000001,10.44152943,11.64528112,8.678291112,0.652969736785084,1.07846458432821,-1.17468147774805,1.02168506697265,EventsAdapt,43.0,Version1,False,0.6363636363636359
8948,The painter depicted the thinker.,94,6.36842105263158,human,0.8947368421052628,1,active,AAN,8.823647949,8.649448771,10.79102901,9.356084386000001,0.250269702900065,0.16109699818536702,-0.584995007010835,-0.474120431615654,EventsAdapt,43.0,Version2,False,0.8947368421052628
8949,The thinker depicted the painter.,94,3.7272727272727297,human,0.45454545454545503,0,active,AAN,8.649448771,8.823647949,10.79102901,9.356084386000001,0.16109699818536702,0.250269702900065,-0.584995007010835,-0.474120431615654,EventsAdapt,43.0,Version2,False,0.45454545454545503
8950,The thinker was depicted by the painter.,94,6.61904761904762,human,0.936507936507936,1,passive,AAN,8.823647949,8.649448771,11.30667179,9.356084386000001,0.250269702900065,0.16109699818536702,-0.584995007010835,0.42877614493639,EventsAdapt,43.0,Version2,False,0.936507936507936
8951,The painter was depicted by the thinker.,94,2.6666666666666696,human,0.277777777777778,0,passive,AAN,8.649448771,8.823647949,11.30667179,9.356084386000001,0.16109699818536702,0.250269702900065,-0.584995007010835,0.42877614493639,EventsAdapt,43.0,Version2,False,0.277777777777778
9048,The mechanic berated the intern.,95,5.888888888888889,human,0.8148148148148149,1,active,AAN,9.916897238999999,11.35164107,11.41295849,8.873888135,0.809904927566412,1.5443514929973798,-1.00451024323743,0.6148854075600511,EventsAdapt,44.0,Version1,False,0.8148148148148149
9049,The intern berated the mechanic.,95,4.83333333333333,human,0.6388888888888891,0,active,AAN,11.35164107,9.916897238999999,11.41295849,8.873888135,1.5443514929973798,0.809904927566412,-1.00451024323743,0.6148854075600511,EventsAdapt,44.0,Version1,False,0.6388888888888891
9050,The intern was berated by the mechanic.,95,5.77272727272727,human,0.795454545454545,1,passive,AAN,9.916897238999999,11.35164107,11.75090713,8.873888135,0.809904927566412,1.5443514929973798,-1.00451024323743,1.2066374536304298,EventsAdapt,44.0,Version1,False,0.795454545454545
9051,The mechanic was berated by the intern.,95,4.79166666666667,human,0.631944444444445,0,passive,AAN,11.35164107,9.916897238999999,11.75090713,8.873888135,1.5443514929973798,0.809904927566412,-1.00451024323743,1.2066374536304298,EventsAdapt,44.0,Version1,False,0.631944444444445
9148,The technician rebuked the aide.,96,5.45,human,0.741666666666667,1,active,AAN,7.7151236039999995,9.340227633,10.65695328,9.107199612999999,-0.317184835178976,0.514707274602865,-0.801527081081848,-0.708888612827689,EventsAdapt,44.0,Version2,False,0.741666666666667
9149,The aide rebuked the technician.,96,5.13636363636364,human,0.6893939393939389,0,active,AAN,9.340227633,7.7151236039999995,10.65695328,9.107199612999999,0.514707274602865,-0.317184835178976,-0.801527081081848,-0.708888612827689,EventsAdapt,44.0,Version2,False,0.6893939393939389
9150,The aide was rebuked by the technician.,96,5.95652173913043,human,0.826086956521739,1,passive,AAN,7.7151236039999995,9.340227633,11.21090341,9.107199612999999,-0.317184835178976,0.514707274602865,-0.801527081081848,0.261084584426351,EventsAdapt,44.0,Version2,False,0.826086956521739
9151,The technician was rebuked by the aide.,96,5.22222222222222,human,0.703703703703704,0,passive,AAN,9.340227633,7.7151236039999995,11.21090341,9.107199612999999,0.514707274602865,-0.317184835178976,-0.801527081081848,0.261084584426351,EventsAdapt,44.0,Version2,False,0.703703703703704
9248,The fairy enchanted the troll.,97,4.0,human,0.5,1,active,AAN,9.09963225,9.648788833,11.09938821,9.766808354,0.391546297092521,0.672660010602646,-0.227661323677314,0.0658201567667291,EventsAdapt,45.0,Version1,False,0.5
9249,The troll enchanted the fairy.,97,3.5217391304347796,human,0.42028985507246397,0,active,AAN,9.648788833,9.09963225,11.09938821,9.766808354,0.672660010602646,0.391546297092521,-0.227661323677314,0.0658201567667291,EventsAdapt,45.0,Version1,False,0.42028985507246397
9250,The troll was enchanted by the fairy.,97,3.9166666666666696,human,0.48611111111111105,1,passive,AAN,9.09963225,9.648788833,11.52692836,9.766808354,0.391546297092521,0.672660010602646,-0.227661323677314,0.814447991279504,EventsAdapt,45.0,Version1,False,0.48611111111111105
9251,The fairy was enchanted by the troll.,97,2.77777777777778,human,0.296296296296296,0,passive,AAN,9.648788833,9.09963225,11.52692836,9.766808354,0.672660010602646,0.391546297092521,-0.227661323677314,0.814447991279504,EventsAdapt,45.0,Version1,False,0.296296296296296
9348,The pixie mesmerized the ogre.,98,3.54545454545455,human,0.424242424242424,1,active,AAN,7.238496841,8.633374946,10.3612907,9.035510681,-0.561170473251972,0.15286879374251502,-0.863897120625794,-1.2265972701593102,EventsAdapt,45.0,Version2,False,0.424242424242424
9349,The ogre mesmerized the pixie.,98,3.95454545454545,human,0.492424242424242,0,active,AAN,8.633374946,7.238496841,10.3612907,9.035510681,0.15286879374251502,-0.561170473251972,-0.863897120625794,-1.2265972701593102,EventsAdapt,45.0,Version2,False,0.492424242424242
9350,The ogre was mesmerized by the pixie.,98,3.44444444444444,human,0.407407407407407,1,passive,AAN,7.238496841,8.633374946,10.99971585,9.035510681,-0.561170473251972,0.15286879374251502,-0.863897120625794,-0.10870731867055802,EventsAdapt,45.0,Version2,False,0.407407407407407
9351,The pixie was mesmerized by the ogre.,98,2.59090909090909,human,0.265151515151515,0,passive,AAN,8.633374946,7.238496841,10.99971585,9.035510681,0.15286879374251502,-0.561170473251972,-0.863897120625794,-0.10870731867055802,EventsAdapt,45.0,Version2,False,0.265151515151515
9448,The orderly assisted the dentist.,99,4.83333333333333,human,0.6388888888888891,1,active,AAN,7.340186835,8.315811132,10.48160906,10.92619025,-0.509115280388769,-0.00969238788312444,0.7810117403886241,-1.01591840573236,EventsAdapt,46.0,Version1,False,0.6388888888888891
9449,The dentist assisted the orderly.,99,5.5,human,0.75,0,active,AAN,8.315811132,7.340186835,10.48160906,10.92619025,-0.00969238788312444,-0.509115280388769,0.7810117403886241,-1.01591840573236,EventsAdapt,46.0,Version1,False,0.75
9450,The dentist was assisted by the orderly.,99,4.95833333333333,human,0.659722222222222,1,passive,AAN,7.340186835,8.315811132,11.08565754,10.92619025,-0.509115280388769,-0.00969238788312444,0.7810117403886241,0.0417775919958875,EventsAdapt,46.0,Version1,False,0.659722222222222
9451,The orderly was assisted by the dentist.,99,4.2222222222222205,human,0.537037037037037,0,passive,AAN,8.315811132,7.340186835,11.08565754,10.92619025,-0.00969238788312444,-0.509115280388769,0.7810117403886241,0.0417775919958875,EventsAdapt,46.0,Version1,False,0.537037037037037
9548,The nurse helped the orthodontist.,100,6.545454545454549,human,0.9242424242424241,1,active,AAN,10.09319841,6.300785795,10.63680653,11.113104400000001,0.9001536442534591,-1.04118554090441,0.943628794396667,-0.7441658091915171,EventsAdapt,46.0,Version2,False,0.9242424242424241
9549,The orthodontist helped the nurse.,100,5.8,human,0.8,0,active,AAN,6.300785795,10.09319841,10.63680653,11.113104400000001,-1.04118554090441,0.9001536442534591,0.943628794396667,-0.7441658091915171,EventsAdapt,46.0,Version2,False,0.8
9550,The orthodontist was helped by the nurse.,100,5.96,human,0.826666666666667,1,passive,AAN,10.09319841,6.300785795,11.19651287,11.113104400000001,0.9001536442534591,-1.04118554090441,0.943628794396667,0.235886579519279,EventsAdapt,46.0,Version2,False,0.826666666666667
9551,The nurse was helped by the orthodontist.,100,5.81818181818182,human,0.803030303030303,0,passive,AAN,6.300785795,10.09319841,11.19651287,11.113104400000001,-1.04118554090441,0.9001536442534591,0.943628794396667,0.235886579519279,EventsAdapt,46.0,Version2,False,0.803030303030303
9648,The owner evicted the tenant.,101,7.0,human,1.0,1,active,AAN,10.91975031,9.882161766,11.38471772,8.786303878,1.32326625222496,0.7921238099255792,-1.0807093638006602,0.565435486914999,EventsAdapt,47.0,Version1,False,1.0
9649,The tenant evicted the owner.,101,1.75,human,0.125,0,active,AAN,9.882161766,10.91975031,11.38471772,8.786303878,0.7921238099255792,1.32326625222496,-1.0807093638006602,0.565435486914999,EventsAdapt,47.0,Version1,False,0.125
9650,The tenant was evicted by the owner.,101,6.83333333333333,human,0.9722222222222221,1,passive,AAN,10.91975031,9.882161766,11.73073516,8.786303878,1.32326625222496,0.7921238099255792,-1.0807093638006602,1.17131609674978,EventsAdapt,47.0,Version1,False,0.9722222222222221
