Item,Plausibility,Voice,n,m,stdev,se,upper,lower
110,implausible,passive,16,4.5,2.2211108331943574,0.5552777082985894,5.588344308265235,3.411655691734765
110,plausible,active,17,6.176470588235294,1.1311108542958477,0.274334678032024,6.7141665571780615,5.638774619292527
110,plausible,passive,13,5.769230769230769,1.832750490103429,0.5083135282461285,6.765525284593181,4.772936253868357
111,implausible,active,16,5.875,1.4548768561863463,0.3637192140465866,6.58788965953131,5.16211034046869
111,implausible,passive,18,5.944444444444445,1.3048426644944466,0.3075543654818488,6.547251000788869,5.341637888100021
111,plausible,active,16,6.8125,0.4031128874149275,0.10077822185373188,7.010025314833315,6.614974685166685
111,plausible,passive,19,6.2105263157894735,1.4749368110164003,0.3383737109120335,6.873738789177059,5.547313842401888
112,implausible,active,15,5.2,2.242447642325552,0.5789974915645967,6.33483508346661,4.065164916533391
112,implausible,passive,14,5.857142857142857,1.6104057232283402,0.4303990335728822,6.7007249629457055,5.013560751340008
112,plausible,active,17,6.352941176470588,1.3200935795706035,0.32016972142760647,6.980473830468696,5.725408522472479
112,plausible,passive,18,5.944444444444445,1.924217861647939,0.45354249948384523,6.833387743432781,5.055501145456108
113,implausible,active,19,4.368421052631579,1.862212731486374,0.4272209004170498,5.205774017448997,3.531068087814161
113,implausible,passive,16,5.5,1.8973665961010275,0.4743416490252569,6.429709632089503,4.570290367910497
113,plausible,active,16,5.125,1.3102162671355697,0.32755406678389243,5.767005970896429,4.482994029103571
113,plausible,passive,17,5.411764705882353,1.1757350641945108,0.28515763867154875,5.9706736776785885,4.852855734086118
114,implausible,active,11,4.181818181818182,2.0404990476930793,0.6152336114795866,5.387676060318171,2.975960303318192
114,implausible,passive,18,3.7777777777777777,1.8328876463610655,0.43201576129832003,4.624528669922485,2.9310268856330706
114,plausible,active,14,5.428571428571429,1.741541567969893,0.46544656229774445,6.340846690675008,4.51629616646785
114,plausible,passive,14,5.642857142857143,1.6458405781822274,0.4398693969148447,6.505001160810239,4.7807131249040475
115,implausible,active,16,4.125,2.0936411663256274,0.5234102915814068,5.150884171499557,3.0991158285004428
115,implausible,passive,17,5.235294117647059,2.047236300622924,0.496527735768651,6.208488479753615,4.262099755540503
115,plausible,active,23,6.478260869565218,1.3097385310674974,0.27309936237351307,7.013535619817303,5.942986119313132
115,plausible,passive,16,6.875,0.3415650255319866,0.08539125638299665,7.042366862510673,6.707633137489327
116,implausible,active,14,4.214285714285714,2.455091144432835,0.6561507082693148,5.5003411024935716,2.9282303260778573
116,implausible,passive,20,3.95,2.0384462607326044,0.45581044074783633,4.843388463865759,3.056611536134241
116,plausible,active,13,6.538461538461538,0.9674179220468452,0.2683134555955942,7.064355911428903,6.012567165494174
116,plausible,passive,14,6.571428571428571,1.3424596091494903,0.3587874223585606,7.27465191925135,5.868205223605792
117,implausible,active,15,3.3333333333333335,2.3502786055720124,0.6068393265551996,4.522738413381525,2.143928253285142
117,implausible,passive,23,3.8260869565217392,2.1669453555438456,0.4518393411049246,4.711692065087392,2.9404818479560872
117,plausible,active,16,6.375,1.5438048235879214,0.38595120589698034,7.131464363558082,5.618535636441918
117,plausible,passive,17,6.705882352941177,0.7717436331412898,0.18717532443173318,7.072745988827374,6.339018717054979
118,implausible,active,14,2.2857142857142856,1.2043875831929896,0.32188612122806176,2.9166110833212864,1.6548174881072846
118,implausible,passive,13,2.6923076923076925,1.7974340685458343,0.49851851526214314,3.669403982221493,1.715211402393892
118,plausible,active,14,6.571428571428571,0.646206172658864,0.17270586423628254,6.9099320653316845,6.232925077525458
118,plausible,passive,20,6.5,0.8271701918685112,0.18496087779795345,6.862523320483989,6.137476679516011
119,implausible,active,18,2.8333333333333335,1.7235394498804248,0.4062421442176601,3.629567935999947,2.03709873066672
119,implausible,passive,16,2.875,2.0289570391377603,0.5072392597844401,3.8691889491775027,1.8808110508224973
119,plausible,active,19,6.2631578947368425,1.2401659953032227,0.2845135919338045,6.820804534927099,5.705511254546586
119,plausible,passive,16,6.75,0.7745966692414834,0.19364916731037085,7.129552367928327,6.370447632071673
120,implausible,active,13,4.076923076923077,2.0599975105785306,0.5713405116706972,5.196750479797643,2.95709567404851
120,implausible,passive,17,3.411764705882353,1.970368732287556,0.47788461203740945,4.348418545475675,2.47511086628903
120,plausible,active,17,6.588235294117647,1.4602578338007541,0.35416454643506756,7.282397805130379,5.894072783104915
120,plausible,passive,16,6.4375,1.0935416468216166,0.27338541170540415,6.973335406942592,5.901664593057408
121,implausible,active,17,3.9411764705882355,2.0454396909739883,0.4960919939245,4.913516778680256,2.9688361624962156
121,implausible,passive,16,3.9375,2.080664957811965,0.5201662394529912,4.957025829327863,2.917974170672137
121,plausible,active,16,6.9375,0.25,0.0625,7.06,6.815
121,plausible,passive,23,6.869565217391305,0.34435022157509093,0.07180198468215396,7.010297107368326,6.728833327414283
122,implausible,active,18,5.722222222222222,1.487420014875958,0.35058825966379514,6.409375211163261,5.035069233281184
122,implausible,passive,17,5.0588235294117645,2.164214298402948,0.5248990675757278,6.0876257018601905,4.0300213569633385
122,plausible,active,15,5.933333333333334,1.7511900715418263,0.4521553322083512,6.819557784461702,5.047108882204965
122,plausible,passive,14,5.714285714285714,2.1277858274442303,0.5686746827664005,6.828888092507859,4.59968333606357
123,implausible,active,13,2.230769230769231,1.589226549501683,0.44077213942746374,3.09468262404706,1.366855837491402
123,implausible,passive,19,2.473684210526316,2.2941573387056176,0.5263157894736842,3.5052631578947366,1.442105263157895
123,plausible,active,17,6.705882352941177,0.8488746876271654,0.2058823529411765,7.109411764705882,6.302352941176471
123,plausible,passive,14,6.714285714285714,0.825420305855557,0.22060285604268937,7.146667312129385,6.2819041164420435
124,implausible,active,16,3.5625,1.998958061924595,0.49973951548114875,4.541989450343052,2.583010549656948
124,implausible,passive,17,3.235294117647059,2.194578882288863,0.5322635609074664,4.278530697025693,2.1920575382684246
124,plausible,active,13,7,0,0,7,7
124,plausible,passive,17,7,0,0,7,7
125,implausible,active,14,4.785714285714286,1.8050600428356278,0.48242258877474387,5.731262559712784,3.8401660117157874
125,implausible,passive,17,4.823529411764706,1.8109146210426053,0.4392113095020023,5.68438357838863,3.962675245140781
125,plausible,active,15,5.533333333333333,1.5976172734359604,0.41250300624205166,6.341839225567755,4.7248274410989115
125,plausible,passive,16,4.75,1.6532795690182993,0.41331989225457483,5.5601069888189665,3.9398930111810335
126,implausible,active,17,4.235294117647059,2.194578882288863,0.5322635609074664,5.278530697025693,3.1920575382684246
126,implausible,passive,13,3.230769230769231,1.832750490103429,0.5083135282461285,4.227063746131643,2.2344747154068187
126,plausible,active,15,6.666666666666667,0.816496580927726,0.21081851067789195,7.079870947595335,6.253462385737999
126,plausible,passive,17,5.882352941176471,1.6156404667026196,0.3918503704257126,6.650379667210868,5.114326215142074
127,implausible,active,23,3.260869565217391,1.9821336370034972,0.41330343390260277,4.070944295666493,2.4507948347682897
127,implausible,passive,16,3.5625,2.220172665957913,0.5550431664894783,4.650384606319378,2.4746153936806223
127,plausible,active,17,6.882352941176471,0.3321055820775357,0.08054743492723031,7.040225913633843,6.724479968719099
127,plausible,passive,16,6.375,1.3601470508735443,0.34003676271838607,7.041472054928037,5.708527945071963
128,implausible,active,17,3.4705882352941178,2.153997651426979,0.5224211667156357,4.494533722056763,2.446642748531472
128,implausible,passive,15,3.466666666666667,2.356349072692956,0.6084067144260739,4.659143826941771,2.2741895063915623
128,plausible,active,17,6.647058823529412,0.701888209634219,0.17023289562926802,6.980715298962777,6.313402348096047
128,plausible,passive,13,7,0,0,7,7
129,implausible,active,14,5.571428571428571,1.741541567969893,0.46544656229774445,6.48370383353215,4.659153309324992
129,implausible,passive,17,5.294117647058823,1.4901638283404002,0.3614178155130737,6.0024965654644475,4.585738728653199
129,plausible,active,13,6.230769230769231,1.1657505560686467,0.32332103110047417,6.864478451726161,5.597060009812301
129,plausible,passive,19,6.421052631578948,0.837707816583391,0.19218335351058458,6.797732004459694,6.044373258698202
130,implausible,active,14,5.785714285714286,1.1217137594956024,0.2997906124330492,6.373303886083062,5.198124685345509
130,implausible,passive,15,5.666666666666667,1.7182493859684491,0.4436500837657949,6.536220830847625,4.797112502485709
130,plausible,active,18,5.722222222222222,1.7083034430670598,0.40265098297234847,6.511418148848025,4.933026295596419
130,plausible,passive,17,6.411764705882353,1.4602578338007541,0.35416454643506756,7.105927216895085,5.717602194869621
131,implausible,active,19,5.2631578947368425,2.4230858485080065,0.5558940181668371,6.352710170343843,4.173605619129842
131,implausible,passive,13,5.461538461538462,2.0254787341673333,0.5617667256463242,6.562601243805258,4.360475679271666
131,plausible,active,14,6.642857142857143,0.4972451580988469,0.13289435848843764,6.903330085494481,6.382384200219805
131,plausible,passive,17,6.470588235294118,0.7174300539794393,0.1740023465617534,6.811632834555154,6.129543636033081
132,implausible,active,14,6,1.2403473458920846,0.33149677206589795,6.64973367324916,5.35026632675084
132,implausible,passive,14,5.785714285714286,1.2513728724621074,0.3344434679897407,6.441223482974177,5.130205088454394
132,plausible,active,11,6.090909090909091,1.8140862964338524,0.5469675984178664,7.162965583808109,5.018852598010072
132,plausible,passive,18,6.5,0.985184366143778,0.232210182006412,6.955131956732568,6.044868043267432
133,implausible,active,16,5.375,1.8211717839530315,0.45529294598825787,6.267374174136985,4.482625825863015
133,implausible,passive,16,6.1875,1.2230426539304888,0.3057606634826222,6.78679090042594,5.58820909957406
133,plausible,active,23,5.6521739130434785,1.8490463304135487,0.3855528121505654,6.4078574248585864,4.8964904012283705
133,plausible,passive,16,6.5,1.0954451150103321,0.27386127875258304,7.036768106355063,5.963231893644937
134,implausible,active,12,3.75,2.0056737702645644,0.5789881455844089,4.884816765345441,2.6151832346545585
134,implausible,passive,17,3.176470588235294,1.9116515803633993,0.4636436108951308,4.08521206558975,2.2677291108808375
134,plausible,active,16,6.9375,0.25,0.0625,7.06,6.815
134,plausible,passive,16,7,0,0,7,7
135,implausible,active,16,3.8125,2.2573952541221782,0.5643488135305446,4.918623674519868,2.7063763254801327
135,implausible,passive,18,4.555555555555555,2.4064184326925804,0.5671982640430757,5.667264153079984,3.443846958031127
135,plausible,active,18,6.222222222222222,0.9428090415820634,0.22222222222222224,6.657777777777778,5.786666666666667
135,plausible,passive,16,6.125,1.5864005379054391,0.3966001344763598,6.902336263573665,5.347663736426335
136,implausible,active,17,4.647058823529412,2.059768690611528,0.4995672868077361,5.626210705672575,3.6679069413862493
136,implausible,passive,18,4.777777777777778,2.129776446582669,0.5019931225966647,5.761684298067241,3.793871257488315
136,plausible,active,14,5.928571428571429,1.9400351192017797,0.518496195311586,6.944823971382137,4.912318885760721
136,plausible,passive,15,5.866666666666666,1.6846647257229665,0.43497856177787564,6.719224647751302,5.0141086855820305
137,implausible,active,16,3.9375,2.0155644370746373,0.5038911092686593,4.925126574166573,2.949873425833428
137,implausible,passive,18,4.666666666666667,1.6087993330796875,0.37919763932968076,5.4098940397528414,3.9234392935804925
137,plausible,active,16,4.5,2.3664319132398464,0.5916079783099616,5.6595516374875245,3.3404483625124755
137,plausible,passive,19,5.2105263157894735,1.7819760370137496,0.40881334027126465,6.011800462721152,4.409252168857795
138,implausible,active,18,2.2777777777777777,1.3636264606493256,0.321409839110183,2.907741062433736,1.647814493121819
138,implausible,passive,11,3.090909090909091,1.9211738835693897,0.5792557208026906,4.226250303682365,1.9555678781358172
138,plausible,active,14,6.642857142857143,1.3363062095621219,0.35714285714285715,7.342857142857143,5.942857142857143
138,plausible,passive,14,6.571428571428571,1.3424596091494903,0.3587874223585606,7.27465191925135,5.868205223605792
139,implausible,active,17,3.176470588235294,1.845104811306361,0.4475036486677335,4.0535777396240515,2.2993634368465363
139,implausible,passive,14,2.5714285714285716,1.5045717874984443,0.4021137244732305,3.3595714713961033,1.78328567146104
139,plausible,active,18,6.666666666666667,0.6859943405700354,0.16169041669088868,6.983579883380809,6.349753449952525
139,plausible,passive,13,7,0,0,7,7
140,implausible,active,20,2.55,1.700619082322051,0.38026998719054167,3.2953291748934612,1.8046708251065382
140,implausible,passive,14,2.2142857142857144,1.3688047244316384,0.3658284505871935,2.9313094774366135,1.4972619511348153
140,plausible,active,14,6.714285714285714,0.6112498455021266,0.1633633928276759,7.03447796422796,6.394093464343469
140,plausible,passive,13,7,0,0,7,7
141,implausible,active,13,2.8461538461538463,1.7722938923964167,0.49154588494053375,3.8095837806372925,1.8827239116704
141,implausible,passive,19,2.6842105263157894,1.7337381443621682,0.39774680872823276,3.463794271423126,1.9046267812084532
141,plausible,active,17,6.764705882352941,0.6642111641550714,0.16109486985446062,7.080451827267684,6.4489599374381985
141,plausible,passive,14,6.642857142857143,1.3363062095621219,0.35714285714285715,7.342857142857143,5.942857142857143
142,implausible,active,14,2.857142857142857,1.8337495365063798,0.49009017848302766,3.8177196069695913,1.896566107316123
142,implausible,passive,14,1.8571428571428572,1.0994504121565505,0.2938404825740865,2.4330702029880666,1.2812155112976478
142,plausible,active,18,6,1.5718104959867516,0.3704792868174743,6.72613940216225,5.27386059783775
142,plausible,passive,11,6.363636363636363,1.5015143870590966,0.4527236217450448,7.250974662256651,5.476298065016076
143,implausible,active,16,1.9375,1.2365947867699696,0.3091486966924924,2.5434314455172853,1.331568554482715
143,implausible,passive,23,2.6956521739130435,1.7171536334266988,0.3580512837199451,3.397432690004136,1.993871657821951
143,plausible,active,16,5.625,1.5438048235879214,0.38595120589698034,6.381464363558082,4.868535636441918
143,plausible,passive,17,6.470588235294118,0.8744746321952062,0.21209125149788172,6.886287088229966,6.05488938235827
144,implausible,active,13,2.769230769230769,1.3634420996046583,0.3781508000962212,3.510406337419363,2.0280552010421755
144,implausible,passive,14,2.7142857142857144,1.8156825980064073,0.4852615860619696,3.6653984229671748,1.763173005604254
144,plausible,active,19,6.894736842105263,0.45883146774112354,0.10526315789473684,7.101052631578947,6.688421052631579
144,plausible,passive,14,6.928571428571429,0.2672612419124244,0.07142857142857144,7.0685714285714285,6.788571428571429
145,implausible,active,14,3.2857142857142856,1.977899874131123,0.5286159767387117,4.321801600122161,2.2496269713064105
145,implausible,passive,17,2.7058823529411766,2.023755972268919,0.49083291965525405,3.6679148754654745,1.7438498304168788
145,plausible,active,13,7,0,0,7,7
145,plausible,passive,19,6.368421052631579,1.4985372985307104,0.343788034074832,7.04224559941825,5.694596505844908
146,implausible,active,14,3.7142857142857144,2.334641182398154,0.6239591018276215,4.937245553867853,2.491325874703576
146,implausible,passive,20,3.5,2.2124052165246,0.49470884579241464,4.469629337753132,2.5303706622468676
146,plausible,active,13,6.6923076923076925,0.4803844614152614,0.13323467750529827,6.953447660218077,6.431167724397308
146,plausible,passive,14,6.357142857142857,1.3363062095621219,0.35714285714285715,7.057142857142857,5.657142857142857
147,implausible,active,16,3.875,2.217355782608345,0.5543389456520863,4.961504333478089,2.7884956665219107
147,implausible,passive,14,5.357142857142857,1.549547966698321,0.4141341139826653,6.168845720548881,4.545439993736832
147,plausible,active,14,6.357142857142857,1.3363062095621219,0.35714285714285715,7.057142857142857,5.657142857142857
147,plausible,passive,17,6.529411764705882,1.007326105267277,0.24431246655641398,7.008264199156454,6.050559330255311
148,implausible,active,15,4.066666666666666,1.9444671200491874,0.5020592515465601,5.050702799697924,3.0826305336354087
148,implausible,passive,14,3.7142857142857144,2.198900824313101,0.587680965148173,4.866140405976133,2.5624310225952955
148,plausible,active,16,6.75,1,0.25,7.24,6.26
148,plausible,passive,18,6.888888888888889,0.4714045207910317,0.11111111111111112,7.106666666666667,6.671111111111111
149,implausible,active,17,3.823529411764706,2.1861865804880156,0.5302281287447044,4.862776544104326,2.7842822794250854
149,implausible,passive,16,4.3125,2.023816526598529,0.5059541316496322,5.304170098033279,3.3208299019667207
149,plausible,active,16,6.9375,0.25,0.0625,7.06,6.815
149,plausible,passive,23,6.521739130434782,1.2011193725169755,0.2504507021729785,7.01262250669382,6.030855754175745
150,implausible,active,16,2.1875,1.973786547054502,0.4934466367636255,3.1546554080567057,1.220344591943294
150,implausible,passive,17,1.8235294117647058,1.9759584420492964,0.47924031578824483,2.762840430709666,0.884218392819746
150,plausible,active,13,6.923076923076923,0.2773500981126146,0.07692307692307693,7.073846153846154,6.772307692307693
150,plausible,passive,16,7,0,0,7,7
151,implausible,active,19,1.9473684210526316,2.013114894621608,0.4618402309153748,2.8525752736467664,1.042161568458497
151,implausible,passive,13,1.2307692307692308,0.4385290096535146,0.12162606385262997,1.4691563159203855,0.9923821456180761
151,plausible,active,14,6.857142857142857,0.36313651960128146,0.09705231721239392,7.0473653988791485,6.666920315406565
151,plausible,passive,17,6.647058823529412,1.0571882797418488,0.25640582020827496,7.149614231137631,6.144503415921193
152,implausible,active,18,3.888888888888889,2.219933461877495,0.5232433348921683,4.9144458252775385,2.863331952500239
152,implausible,passive,17,4.176470588235294,2.2703329634011578,0.5506366243190899,5.255718371900711,3.097222804569878
152,plausible,active,15,6.333333333333333,1.1126972805283737,0.28729720245711154,6.896435850149271,5.770230816517395
152,plausible,passive,14,6.142857142857143,1.9944979263017493,0.5330519927751606,7.187639048696457,5.098075237017829
153,implausible,active,17,4.588235294117647,2.152290161938318,0.5220070396852603,5.611369091900757,3.5651014963345364
153,implausible,passive,14,4.5,2.3777817717036513,0.6354889093022427,5.745558262232396,3.2544417377676043
153,plausible,active,16,6.375,1.0878112581387147,0.2719528145346787,6.90802751648797,5.84197248351203
153,plausible,passive,15,5.6,1.7237832147426693,0.44507891221134943,6.472354667934244,4.727645332065755
154,implausible,active,14,2.0714285714285716,1.4917354742965407,0.3986830754653129,2.8528473993405847,1.2900097435165585
154,implausible,passive,13,2.769230769230769,1.640825308284734,0.45508306023843204,3.661193567298096,1.8772679711634424
154,plausible,active,14,6.357142857142857,1.5984195491000024,0.42719559378956407,7.194446220970402,5.519839493315311
154,plausible,passive,20,6.6,0.99472291830968,0.22242680641174145,7.035956540567013,6.164043459432986
155,implausible,active,15,2.933333333333333,1.709915063331955,0.44149817091425747,3.7986697483252776,2.0679969183413887
155,implausible,passive,16,2.25,1.61245154965971,0.4031128874149275,3.040101259333258,1.459898740666742
155,plausible,active,17,5.705882352941177,1.5718104959867516,0.3812200410828153,6.453073633463495,4.958691072418858
155,plausible,passive,14,6.357142857142857,1.4468609447374663,0.3866898529651189,7.11505496895449,5.599230745331224
156,implausible,active,14,4.428571428571429,1.9100658753958326,0.5104865779928323,5.42912512143738,3.4280177357054775
156,implausible,passive,15,5.066666666666666,1.5796322658258457,0.40785929724502584,5.866070889266917,4.267262444066416
156,plausible,active,18,6.5,1.0981267472114393,0.2588309565185115,7.007308674776283,5.992691325223717
156,plausible,passive,17,6.705882352941177,0.8488746876271654,0.2058823529411765,7.109411764705882,6.302352941176471
157,implausible,active,23,5.130434782608695,2.0069050760286906,0.4184686359962915,5.950633309161427,4.310236256055964
157,implausible,passive,16,5.25,1.570562531918633,0.39264063297965823,6.01957564064013,4.48042435935987
157,plausible,active,17,5.9411764705882355,1.519481335657587,0.3685283554747549,6.663492047318755,5.218860893857716
157,plausible,passive,16,5.375,1.857417562100671,0.46435439052516775,6.285134605429329,4.464865394570671
158,implausible,active,17,4.411764705882353,1.8048138245194352,0.43773164900403577,5.269718737930264,3.5538106738344433
158,implausible,passive,13,5.3076923076923075,1.6012815380508714,0.4441155916843275,6.17815886739359,4.437225747991025
158,plausible,active,16,6.6875,0.6020797289396148,0.1505199322349037,6.982519067180411,6.392480932819589
158,plausible,passive,17,6.882352941176471,0.3321055820775357,0.08054743492723031,7.040225913633843,6.724479968719099
159,implausible,active,17,3.588235294117647,2.526331914293225,0.6127254898823429,4.789177254287039,2.3872933339482554
159,implausible,passive,14,3.7857142857142856,2.2930856412794003,0.6128529162998806,4.986906001662051,2.58452256976652
159,plausible,active,19,4.2105263157894735,2.7198641176929135,0.6239796225887276,5.43352637606338,2.9875262555155673
159,plausible,passive,13,5.153846153846154,2.0754980866510833,0.5756395979652218,6.282099765857989,4.025592541834319
160,implausible,active,17,5.0588235294117645,1.9193289268418179,0.4655056409218945,5.971214585618678,4.146432473204851
160,implausible,passive,18,5.222222222222222,2.2375289825413254,0.5273906388854691,6.255907874437741,4.188536570006703
160,plausible,active,14,6.214285714285714,1.2513728724621074,0.3344434679897407,6.869794911545606,5.558776517025823
160,plausible,passive,15,6.733333333333333,0.5936168397046637,0.1532712089469627,7.033744902869381,6.432921763797286
161,implausible,active,14,4.5,2.27866357593825,0.6089984572058627,5.693636976123491,3.306363023876509
161,implausible,passive,17,4.647058823529412,2.119586530157127,0.5140752439102511,5.6546463015935045,3.63947134546532
161,plausible,active,15,5.866666666666666,1.4074631010979937,0.36340541006359833,6.578941270391319,5.154392062942014
161,plausible,passive,16,6.6875,0.6020797289396148,0.1505199322349037,6.982519067180411,6.392480932819589
162,implausible,active,20,1.05,0.22360679774997896,0.049999999999999996,1.1480000000000001,0.9520000000000001
162,implausible,passive,14,2.2142857142857144,2.1547290184283368,0.5758755534498965,3.343001799047512,1.0855696295239172
162,plausible,active,14,7,0,0,7,7
162,plausible,passive,13,6.846153846153846,0.5547001962252291,0.15384615384615385,7.147692307692307,6.544615384615384
163,implausible,active,16,4.375,1.857417562100671,0.46435439052516775,5.285134605429329,3.4648653945706713
163,implausible,passive,15,4.533333333333333,2.1668498091095505,0.559478214960934,5.629910634656763,3.4367560320099027
163,plausible,active,14,6.071428571428571,1.5915297775935682,0.4253542249002616,6.905122852233084,5.237734290624059
163,plausible,passive,17,5.588235294117647,1.7341721198244626,0.42059851900220857,6.412608391361975,4.763862196873318
164,implausible,active,11,4.818181818181818,1.662418829187267,0.5012381364396444,5.800608565603522,3.8357550707601153
164,implausible,passive,16,5.125,1.2583057392117916,0.3145764348029479,5.741569812213778,4.508430187786222
164,plausible,active,14,5.571428571428571,1.9499225118444583,0.521138712148544,6.592860447239717,4.549996695617425
164,plausible,passive,14,6.071428571428571,1.439245834257849,0.38465462908103604,6.825351644427402,5.317505498429741
165,implausible,active,19,5.473684210526316,1.8064212949190015,0.41442146705325317,6.285950285950692,4.66141813510194
165,implausible,passive,16,4.6875,1.9224550276491081,0.48061375691227703,5.629502963548063,3.745497036451937
165,plausible,active,15,6.6,0.50709255283711,0.13093073414159542,6.856624238917527,6.343375761082473
165,plausible,passive,18,6.388888888888889,1.1950332945836273,0.28167204878126134,6.940966104500162,5.836811673277617
166,implausible,active,14,5.142857142857143,1.9944979263017493,0.5330519927751606,6.187639048696457,4.098075237017829
166,implausible,passive,14,5.357142857142857,1.7368026705655184,0.46418003869215574,6.266935732979482,4.447349981306232
166,plausible,active,11,7,0,0,7,7
166,plausible,passive,18,6.777777777777778,0.5483188805533162,0.12923999956395552,7.031088176923131,6.5244673786324245
167,implausible,active,16,2.0625,1.4818344486930155,0.3704586121732539,2.7885988798595776,1.3364011201404224
167,implausible,passive,17,2.411764705882353,1.7341721198244626,0.42059851900220857,3.236137803126682,1.587391608638024
167,plausible,active,23,5.695652173913044,1.7693034738587656,0.3689252771408074,6.418745717109027,4.972558630717061
167,plausible,passive,16,6.75,0.5773502691896257,0.14433756729740643,7.0329016319029165,6.4670983680970835
168,implausible,active,17,2.411764705882353,1.5434872662825796,0.37435064886346636,3.1454919776547468,1.6780374341099589
168,implausible,passive,16,2.8125,2.166987155784116,0.541746788946029,3.874323706334217,1.7506762936657831
168,plausible,active,17,6.9411764705882355,0.24253562503633297,0.058823529411764705,7.056470588235294,6.825882352941177
168,plausible,passive,13,7,0,0,7,7
169,implausible,active,16,5.5625,2.0320351046836436,0.5080087761709109,6.558197201294985,4.566802798705015
169,implausible,passive,23,5.260869565217392,2.32021533687849,0.48379834145545675,6.209114314470087,4.312624815964696
169,plausible,active,16,6.5,1.0327955589886444,0.2581988897471611,7.0060698239044354,5.9939301760955646
169,plausible,passive,17,6.882352941176471,0.3321055820775357,0.08054743492723031,7.040225913633843,6.724479968719099
170,implausible,active,17,6,1.0606601717798212,0.25724787771376323,6.504205840318976,5.495794159681024
170,implausible,passive,10,4.4,2.270584848790187,0.7180219742846006,5.8073230695978175,2.992676930402183
170,plausible,active,14,6.857142857142857,0.36313651960128146,0.09705231721239392,7.0473653988791485,6.666920315406565
170,plausible,passive,14,6.928571428571429,0.2672612419124244,0.07142857142857144,7.0685714285714285,6.788571428571429
171,implausible,active,13,3.6923076923076925,1.8878830906871762,0.5236045604272344,4.718572630745072,2.666042753870313
171,implausible,passive,19,4.052631578947368,2.5049658283436904,0.5746785738301473,5.179001583654457,2.9262615742402796
171,plausible,active,17,6.117647058823529,1.2689736473414486,0.3077713167125934,6.720878839580212,5.514415278066846
171,plausible,passive,14,6.285714285714286,1.489892687336984,0.39819056993392177,7.066167802784772,5.505260768643799
172,implausible,active,14,3.4285714285714284,2.408775166385979,0.6437722424561235,4.69036502378543,2.1667778333574264
172,implausible,passive,14,3.0714285714285716,2.1290765681316004,0.569019647725494,4.18670708097054,1.9561500618866035
172,plausible,active,18,5.944444444444445,1.4741786236338814,0.3474672338172563,6.625480222726267,5.263408666162622
172,plausible,passive,11,5.7272727272727275,1.7372915179041823,0.5238131014868339,6.753946406186921,4.700599048358534
173,implausible,active,17,6.294117647058823,1.2631659571466125,0.30636274494117144,6.894588627143519,5.693646666974128
173,implausible,passive,14,5.857142857142857,1.5118578920369088,0.40406101782088427,6.64910245207179,5.065183262213924
173,plausible,active,16,6.9375,0.25,0.0625,7.06,6.815
173,plausible,passive,15,6.866666666666666,0.3518657752744984,0.09085135251589958,7.044735317597829,6.688598015735503
174,implausible,active,13,4.3076923076923075,2.323238235187235,0.6443503524681572,5.570618998529896,3.0447656168547192
174,implausible,passive,17,3.7058823529411766,2.1143765594836976,0.5128116404165499,4.710993168157614,2.700771537724739
174,plausible,active,17,6.882352941176471,0.3321055820775357,0.08054743492723031,7.040225913633843,6.724479968719099
174,plausible,passive,16,6.9375,0.25,0.0625,7.06,6.815
175,implausible,active,17,5.352941176470588,1.902011319320558,0.4613055041575918,6.257099964619468,4.448782388321708
175,implausible,passive,16,3.9375,2.0155644370746373,0.5038911092686593,4.925126574166573,2.949873425833428
175,plausible,active,16,5.3125,1.4476993242152645,0.3619248310538161,6.02187266886548,4.60312733113452
175,plausible,passive,23,4.826086956521739,1.8745223370487911,0.3908649267466271,5.592182212945128,4.05999170009835
176,implausible,active,11,4,2.23606797749979,0.67419986246324215,5.321431730427955,2.6785682695720454
176,implausible,passive,18,4.722222222222222,1.6379885640466822,0.3860776070478082,5.4789343320359265,3.965510112408518
176,plausible,active,14,5.642857142857143,1.6919330254585618,0.4521881216167008,6.529145861225877,4.756568424488409
176,plausible,passive,14,4.5,1.454436184706849,0.3887144210071207,5.261880265173956,3.7381197348260433
177,implausible,active,15,4.4,2.164651077128664,0.5589105048046175,5.49546458941705,3.3045354105829503
177,implausible,passive,16,3.8125,2.007278422807027,0.5018196057017568,4.796066427175443,2.828933572824557
177,plausible,active,17,5,2.0615528128088303,0.5,5.98,4.02
177,plausible,passive,14,6.071428571428571,0.9168747682531899,0.24504508924151383,6.551716946341938,5.591140196515204
178,implausible,active,15,4.933333333333334,2.016597794967223,0.5206833117271102,5.953872624318469,3.9127940423481977
178,implausible,passive,14,4.285714285714286,2.5548918817579205,0.6828235772705927,5.624048497164647,2.947380074263924
178,plausible,active,17,6.176470588235294,1.2366938848016846,0.2999423243289873,6.764357543920109,5.588583632550479
178,plausible,passive,18,5.388888888888889,2.0619490747659373,0.48600605774277394,6.3414607620647265,4.436317015713052
179,implausible,active,18,3.9444444444444446,2.31293605675003,0.5451642567262732,5.01296638762794,2.8759225012609493
179,implausible,passive,16,1.75,1.2382783747337807,0.30956959368344517,2.3567564036195527,1.1432435963804475
179,plausible,active,19,5.421052631578948,1.9239943830388155,0.44139458334768855,6.286186014940418,4.555919248217478
