"","Sentence","Score","Metric","NormScore","ItemNum_OLD","Plausibility","agent_freq","patient_freq","sentence_freq","verb_freq","agent_freq_norm","patient_freq_norm","verb_freq_norm","sentence_freq_norm","TrialType","Voice","Experiment","LowerBetter","FinalNormScore","ItemNum"
"103","The cat is chasing the mouse.",14.2173204227751,"syntax-based_PPMI",0.399415988517965,"930","Plausible",13.17760507,9.736251633,12.26541735,9.064620718,1.80570292673958,0.0933323836254285,-1.43752612668603,0.703963240730757,"AAN","active","EventsRev",FALSE,0.399415988517965,928
"104","The cat is chasing the mouse.",47.735275,"surprisal_scores_tinylstm",0.0888957019770056,"930","Plausible",13.17760507,9.736251633,12.26541735,9.064620718,1.80570292673958,0.0933323836254285,-1.43752612668603,0.703963240730757,"AAN","active","EventsRev",TRUE,0.911104298022994,928
"105","The chauffeur is opening the door for the lady.",-57.4255371492377,"gpt2-xl_full",0.428004836105878,"940","Plausible",7.562161631,11.01157151,12.26708064,11.4584904,-0.987674362537153,0.740662885097964,1.00738182790201,0.706800349795671,"AAN","active","EventsRev",FALSE,0.428004836105878,938
"106","The chauffeur is opening the door for the lady.",0,"thematicFit_addition",0,"940","Plausible",7.562161631,11.01157151,12.26708064,11.4584904,-0.987674362537153,0.740662885097964,1.00738182790201,0.706800349795671,"AAN","active","EventsRev",FALSE,0,938
"107","The chauffeur is opening the door for the lady.",1.15162446540257,"v2_sdm",0.739776933758121,"940","Plausible",7.562161631,11.01157151,12.26708064,11.4584904,-0.987674362537153,0.740662885097964,1.00738182790201,0.706800349795671,"AAN","active","EventsRev",FALSE,0.739776933758121,938
"108","The chauffeur is opening the door for the lady.",1.50278386509763,"roberta-large",0.963513022380373,"940","Plausible",7.562161631,11.01157151,12.26708064,11.4584904,-0.987674362537153,0.740662885097964,1.00738182790201,0.706800349795671,"AAN","active","EventsRev",FALSE,0.963513022380373,938
"109","The chauffeur is opening the door for the lady.",1.69037867261324,"bert-large-cased",0.863951671481371,"940","Plausible",7.562161631,11.01157151,12.26708064,11.4584904,-0.987674362537153,0.740662885097964,1.00738182790201,0.706800349795671,"AAN","active","EventsRev",FALSE,0.863951671481371,938
"110","The chauffeur is opening the door for the lady.",6.61224489795918,"human",0.944237918215613,"940","Plausible",7.562161631,11.01157151,12.26708064,11.4584904,-0.987674362537153,0.740662885097964,1.00738182790201,0.706800349795671,"AAN","active","EventsRev",FALSE,0.944237918215613,938
"111","The chauffeur is opening the door for the lady.",20.1942612324023,"syntax-based_PPMI",0.575481422961568,"940","Plausible",7.562161631,11.01157151,12.26708064,11.4584904,-0.987674362537153,0.740662885097964,1.00738182790201,0.706800349795671,"AAN","active","EventsRev",FALSE,0.575481422961568,938
"112","The chauffeur is opening the door for the lady.",64.636798,"surprisal_scores_tinylstm",0.514192849693099,"940","Plausible",7.562161631,11.01157151,12.26708064,11.4584904,-0.987674362537153,0.740662885097964,1.00738182790201,0.706800349795671,"AAN","active","EventsRev",TRUE,0.485807150306901,938
"113","The chef is cooking for the lady.",-49.3200835988721,"gpt2-xl_full",0.705600205640069,"920","Plausible",9.310366686,10.15428518,12.27908639,10.46070046,-0.118037556346578,0.3055190440015,-0.0116813983283336,0.727278812454675,"AAN","active","EventsRev",FALSE,0.705600205640069,920
"114","The chef is cooking for the lady.",0,"thematicFit_addition",0,"920","Plausible",9.310366686,10.15428518,12.27908639,10.46070046,-0.118037556346578,0.3055190440015,-0.0116813983283336,0.727278812454675,"AAN","active","EventsRev",FALSE,0,920
"115","The chef is cooking for the lady.",0.852937332043226,"roberta-large",0.785652481862435,"920","Plausible",9.310366686,10.15428518,12.27908639,10.46070046,-0.118037556346578,0.3055190440015,-0.0116813983283336,0.727278812454675,"AAN","active","EventsRev",FALSE,0.785652481862435,920
"116","The chef is cooking for the lady.",1.06202101387926,"v2_sdm",0.68221774791807,"920","Plausible",9.310366686,10.15428518,12.27908639,10.46070046,-0.118037556346578,0.3055190440015,-0.0116813983283336,0.727278812454675,"AAN","active","EventsRev",FALSE,0.68221774791807,920
"117","The chef is cooking for the lady.",1.3064342491179,"bert-large-cased",0.570843911838443,"920","Plausible",9.310366686,10.15428518,12.27908639,10.46070046,-0.118037556346578,0.3055190440015,-0.0116813983283336,0.727278812454675,"AAN","active","EventsRev",FALSE,0.570843911838443,920
"118","The chef is cooking for the lady.",6.65957446808511,"human",0.95285928972554,"920","Plausible",9.310366686,10.15428518,12.27908639,10.46070046,-0.118037556346578,0.3055190440015,-0.0116813983283336,0.727278812454675,"AAN","active","EventsRev",FALSE,0.95285928972554,920
"119","The chef is cooking for the lady.",17.4494639601844,"syntax-based_PPMI",0.494626694834722,"920","Plausible",9.310366686,10.15428518,12.27908639,10.46070046,-0.118037556346578,0.3055190440015,-0.0116813983283336,0.727278812454675,"AAN","active","EventsRev",FALSE,0.494626694834722,920
"120","The chef is cooking for the lady.",56.288548,"surprisal_scores_tinylstm",0.304123797725363,"920","Plausible",9.310366686,10.15428518,12.27908639,10.46070046,-0.118037556346578,0.3055190440015,-0.0116813983283336,0.727278812454675,"AAN","active","EventsRev",TRUE,0.695876202274637,920
"121","The child is pulling the father on the sled.",-60.3141441291404,"gpt2-xl_full",0.329075896837704,"924","Implausible",12.02586884,10.96427682,12.46406285,10.63067378,1.23277687680822,0.71665691142279,0.161915821796257,1.04279708735668,"AAN","active","EventsRev",FALSE,0.329075896837704,923
"122","The child is pulling the father on the sled.",0.386719254933807,"thematicFit_addition",0.494380076167051,"924","Implausible",12.02586884,10.96427682,12.46406285,10.63067378,1.23277687680822,0.71665691142279,0.161915821796257,1.04279708735668,"AAN","active","EventsRev",FALSE,0.494380076167051,923
"123","The child is pulling the father on the sled.",0.950896098841834,"roberta-large",0.812463426177825,"924","Implausible",12.02586884,10.96427682,12.46406285,10.63067378,1.23277687680822,0.71665691142279,0.161915821796257,1.04279708735668,"AAN","active","EventsRev",FALSE,0.812463426177825,923
"124","The child is pulling the father on the sled.",0.953489751752695,"v2_sdm",0.612499774112413,"924","Implausible",12.02586884,10.96427682,12.46406285,10.63067378,1.23277687680822,0.71665691142279,0.161915821796257,1.04279708735668,"AAN","active","EventsRev",FALSE,0.612499774112413,923
"125","The child is pulling the father on the sled.",0.975312459521692,"bert-large-cased",0.318061581953457,"924","Implausible",12.02586884,10.96427682,12.46406285,10.63067378,1.23277687680822,0.71665691142279,0.161915821796257,1.04279708735668,"AAN","active","EventsRev",FALSE,0.318061581953457,923
"126","The child is pulling the father on the sled.",2.83673469387755,"human",0.256505576208178,"924","Implausible",12.02586884,10.96427682,12.46406285,10.63067378,1.23277687680822,0.71665691142279,0.161915821796257,1.04279708735668,"AAN","active","EventsRev",FALSE,0.256505576208178,923
"127","The child is pulling the father on the sled.",14.1528102557759,"syntax-based_PPMI",0.397515683505667,"924","Implausible",12.02586884,10.96427682,12.46406285,10.63067378,1.23277687680822,0.71665691142279,0.161915821796257,1.04279708735668,"AAN","active","EventsRev",FALSE,0.397515683505667,923
"128","The child is pulling the father on the sled.",68.023111,"surprisal_scores_tinylstm",0.599403470071743,"924","Implausible",12.02586884,10.96427682,12.46406285,10.63067378,1.23277687680822,0.71665691142279,0.161915821796257,1.04279708735668,"AAN","active","EventsRev",TRUE,0.400596529928257,923
"129","The child is scolding the babysitter.",-51.4621543937922,"gpt2-xl_full",0.632238618877607,"902","Implausible",12.02586884,6.09356977,11.49887232,8.856233556,1.23277687680822,-1.75563046844553,-1.65035618750294,-0.603548890814552,"AAN","active","EventsRev",FALSE,0.632238618877607,902
"130","The child is scolding the babysitter.",0,"thematicFit_addition",0,"902","Implausible",12.02586884,6.09356977,11.49887232,8.856233556,1.23277687680822,-1.75563046844553,-1.65035618750294,-0.603548890814552,"AAN","active","EventsRev",FALSE,0,902
"131","The child is scolding the babysitter.",0.343473049110874,"roberta-large",0.646214032739638,"902","Implausible",12.02586884,6.09356977,11.49887232,8.856233556,1.23277687680822,-1.75563046844553,-1.65035618750294,-0.603548890814552,"AAN","active","EventsRev",FALSE,0.646214032739638,902
"132","The child is scolding the babysitter.",0.858757498856074,"bert-large-cased",0.229082132571291,"902","Implausible",12.02586884,6.09356977,11.49887232,8.856233556,1.23277687680822,-1.75563046844553,-1.65035618750294,-0.603548890814552,"AAN","active","EventsRev",FALSE,0.229082132571291,902
"133","The child is scolding the babysitter.",1.15121840876952,"v2_sdm",0.739516092364115,"902","Implausible",12.02586884,6.09356977,11.49887232,8.856233556,1.23277687680822,-1.75563046844553,-1.65035618750294,-0.603548890814552,"AAN","active","EventsRev",FALSE,0.739516092364115,902
"134","The child is scolding the babysitter.",2.73469387755102,"human",0.237918215613383,"902","Implausible",12.02586884,6.09356977,11.49887232,8.856233556,1.23277687680822,-1.75563046844553,-1.65035618750294,-0.603548890814552,"AAN","active","EventsRev",FALSE,0.237918215613383,902
"135","The child is scolding the babysitter.",15.2638147775725,"syntax-based_PPMI",0.430243043543073,"902","Implausible",12.02586884,6.09356977,11.49887232,8.856233556,1.23277687680822,-1.75563046844553,-1.65035618750294,-0.603548890814552,"AAN","active","EventsRev",FALSE,0.430243043543073,902
"136","The child is scolding the babysitter.",66.983919,"surprisal_scores_tinylstm",0.573254028182431,"902","Implausible",12.02586884,6.09356977,11.49887232,8.856233556,1.23277687680822,-1.75563046844553,-1.65035618750294,-0.603548890814552,"AAN","active","EventsRev",TRUE,0.426745971817569,902
"137","The cop is arresting the criminal.",-48.2694931102239,"gpt2-xl_full",0.741580802298013,"901","Plausible",12.48407174,10.07483242,12.20778532,10.39454915,1.4607078654549,0.26519018541336,-0.0792430810888991,0.605659063622487,"AAN","active","EventsRev",FALSE,0.741580802298013,901
"138","The cop is arresting the criminal.",0.321929091980071,"roberta-large",0.640317533081219,"901","Plausible",12.48407174,10.07483242,12.20778532,10.39454915,1.4607078654549,0.26519018541336,-0.0792430810888991,0.605659063622487,"AAN","active","EventsRev",FALSE,0.640317533081219,901
"139","The cop is arresting the criminal.",0.656585272005172,"bert-large-cased",0.07474143936675,"901","Plausible",12.48407174,10.07483242,12.20778532,10.39454915,1.4607078654549,0.26519018541336,-0.0792430810888991,0.605659063622487,"AAN","active","EventsRev",FALSE,0.07474143936675,901
"140","The cop is arresting the criminal.",0.698405639873556,"thematicFit_addition",0.892838484329635,"901","Plausible",12.48407174,10.07483242,12.20778532,10.39454915,1.4607078654549,0.26519018541336,-0.0792430810888991,0.605659063622487,"AAN","active","EventsRev",FALSE,0.892838484329635,901
"141","The cop is arresting the criminal.",1.21520195180133,"v2_sdm",0.780617641260529,"901","Plausible",12.48407174,10.07483242,12.20778532,10.39454915,1.4607078654549,0.26519018541336,-0.0792430810888991,0.605659063622487,"AAN","active","EventsRev",FALSE,0.780617641260529,901
"142","The cop is arresting the criminal.",6.79591836734694,"human",0.977695167286245,"901","Plausible",12.48407174,10.07483242,12.20778532,10.39454915,1.4607078654549,0.26519018541336,-0.0792430810888991,0.605659063622487,"AAN","active","EventsRev",FALSE,0.977695167286245,901
"143","The cop is arresting the criminal.",15.3011454913831,"syntax-based_PPMI",0.431342711174811,"901","Plausible",12.48407174,10.07483242,12.20778532,10.39454915,1.4607078654549,0.26519018541336,-0.0792430810888991,0.605659063622487,"AAN","active","EventsRev",FALSE,0.431342711174811,901
"144","The cop is arresting the criminal.",54.933816,"surprisal_scores_tinylstm",0.27003434581504,"901","Plausible",12.48407174,10.07483242,12.20778532,10.39454915,1.4607078654549,0.26519018541336,-0.0792430810888991,0.605659063622487,"AAN","active","EventsRev",TRUE,0.72996565418496,901
"145","The criminal is arresting the cop.",-50.4593582119417,"gpt2-xl_full",0.666582357317228,"901","Implausible",10.07483242,12.48407174,12.20778532,10.39454915,0.262242512891577,1.48807875267353,-0.0792430810888991,0.605659063622487,"AAN","active","EventsRev",FALSE,0.666582357317228,901
"146","The criminal is arresting the cop.",0.611147136671315,"thematicFit_addition",0.78128762434794,"901","Implausible",10.07483242,12.48407174,12.20778532,10.39454915,0.262242512891577,1.48807875267353,-0.0792430810888991,0.605659063622487,"AAN","active","EventsRev",FALSE,0.78128762434794,901
"147","The criminal is arresting the cop.",0.763268749012012,"roberta-large",0.761110529518012,"901","Implausible",10.07483242,12.48407174,12.20778532,10.39454915,0.262242512891577,1.48807875267353,-0.0792430810888991,0.605659063622487,"AAN","active","EventsRev",FALSE,0.761110529518012,901
"148","The criminal is arresting the cop.",0.928996138625995,"bert-large-cased",0.28270314926924,"901","Implausible",10.07483242,12.48407174,12.20778532,10.39454915,0.262242512891577,1.48807875267353,-0.0792430810888991,0.605659063622487,"AAN","active","EventsRev",FALSE,0.28270314926924,901
"149","The criminal is arresting the cop.",1.15192808661075,"v2_sdm",0.739971973003255,"901","Implausible",10.07483242,12.48407174,12.20778532,10.39454915,0.262242512891577,1.48807875267353,-0.0792430810888991,0.605659063622487,"AAN","active","EventsRev",FALSE,0.739971973003255,901
"150","The criminal is arresting the cop.",1.70833333333333,"human",0.0509603469640644,"901","Implausible",10.07483242,12.48407174,12.20778532,10.39454915,0.262242512891577,1.48807875267353,-0.0792430810888991,0.605659063622487,"AAN","active","EventsRev",FALSE,0.0509603469640644,901
"151","The criminal is arresting the cop.",6.9396838855364,"syntax-based_PPMI",0.185035374845553,"901","Implausible",10.07483242,12.48407174,12.20778532,10.39454915,0.262242512891577,1.48807875267353,-0.0792430810888991,0.605659063622487,"AAN","active","EventsRev",FALSE,0.185035374845553,901
"152","The criminal is arresting the cop.",58.55,"surprisal_scores_tinylstm",0.361029266261948,"901","Implausible",10.07483242,12.48407174,12.20778532,10.39454915,0.262242512891577,1.48807875267353,-0.0792430810888991,0.605659063622487,"AAN","active","EventsRev",TRUE,0.638970733738052,901
"153","The criminal is sentencing the judge.",-51.795604666748,"gpt2-xl_full",0.620818622307733,"923","Implausible",10.07483242,10.60042753,11.90332176,10.33834964,0.262242512891577,0.531973250794699,-0.136640787436954,0.0863291055201282,"AAN","active","EventsRev",FALSE,0.620818622307733,922
"154","The criminal is sentencing the judge.",0.400664234775048,"roberta-large",0.661867044147241,"923","Implausible",10.07483242,10.60042753,11.90332176,10.33834964,0.262242512891577,0.531973250794699,-0.136640787436954,0.0863291055201282,"AAN","active","EventsRev",FALSE,0.661867044147241,922
"155","The criminal is sentencing the judge.",0.582191139794899,"thematicFit_addition",0.744270414166084,"923","Implausible",10.07483242,10.60042753,11.90332176,10.33834964,0.262242512891577,0.531973250794699,-0.136640787436954,0.0863291055201282,"AAN","active","EventsRev",FALSE,0.744270414166084,922
"156","The criminal is sentencing the judge.",0.88500820702661,"bert-large-cased",0.249122236789655,"923","Implausible",10.07483242,10.60042753,11.90332176,10.33834964,0.262242512891577,0.531973250794699,-0.136640787436954,0.0863291055201282,"AAN","active","EventsRev",FALSE,0.249122236789655,922
"157","The criminal is sentencing the judge.",1.1081976077285,"v2_sdm",0.711880524313883,"923","Implausible",10.07483242,10.60042753,11.90332176,10.33834964,0.262242512891577,0.531973250794699,-0.136640787436954,0.0863291055201282,"AAN","active","EventsRev",FALSE,0.711880524313883,922
"158","The criminal is sentencing the judge.",1.46938775510204,"human",0.00743494423791822,"923","Implausible",10.07483242,10.60042753,11.90332176,10.33834964,0.262242512891577,0.531973250794699,-0.136640787436954,0.0863291055201282,"AAN","active","EventsRev",FALSE,0.00743494423791822,922
"159","The criminal is sentencing the judge.",10.4831293461493,"syntax-based_PPMI",0.289416241968267,"923","Implausible",10.07483242,10.60042753,11.90332176,10.33834964,0.262242512891577,0.531973250794699,-0.136640787436954,0.0863291055201282,"AAN","active","EventsRev",FALSE,0.289416241968267,922
"160","The criminal is sentencing the judge.",59.122855,"surprisal_scores_tinylstm",0.375444156420361,"923","Implausible",10.07483242,10.60042753,11.90332176,10.33834964,0.262242512891577,0.531973250794699,-0.136640787436954,0.0863291055201282,"AAN","active","EventsRev",TRUE,0.624555843579639,922
"161","The customer is serving the waiter.",-46.7080497756993,"gpt2-xl_full",0.795057074385771,"918","Implausible",9.891465577,7.718240952,11.66087496,12.75043265,0.171027494806775,-0.930975234931874,2.32686881069147,-0.327217548424444,"AAN","active","EventsRev",FALSE,0.795057074385771,918
"162","The customer is serving the waiter.",0.382318378289481,"roberta-large",0.656845852550741,"918","Implausible",9.891465577,7.718240952,11.66087496,12.75043265,0.171027494806775,-0.930975234931874,2.32686881069147,-0.327217548424444,"AAN","active","EventsRev",FALSE,0.656845852550741,918
"163","The customer is serving the waiter.",0.578489307735424,"thematicFit_addition",0.739538009476707,"918","Implausible",9.891465577,7.718240952,11.66087496,12.75043265,0.171027494806775,-0.930975234931874,2.32686881069147,-0.327217548424444,"AAN","active","EventsRev",FALSE,0.739538009476707,918
"164","The customer is serving the waiter.",0.982793361681722,"v2_sdm",0.631323735701108,"918","Implausible",9.891465577,7.718240952,11.66087496,12.75043265,0.171027494806775,-0.930975234931874,2.32686881069147,-0.327217548424444,"AAN","active","EventsRev",FALSE,0.631323735701108,918
"165","The customer is serving the waiter.",1.10495419026247,"bert-large-cased",0.417031627950548,"918","Implausible",9.891465577,7.718240952,11.66087496,12.75043265,0.171027494806775,-0.930975234931874,2.32686881069147,-0.327217548424444,"AAN","active","EventsRev",FALSE,0.417031627950548,918
"166","The customer is serving the waiter.",1.46938775510204,"human",0.00743494423791822,"918","Implausible",9.891465577,7.718240952,11.66087496,12.75043265,0.171027494806775,-0.930975234931874,2.32686881069147,-0.327217548424444,"AAN","active","EventsRev",FALSE,0.00743494423791822,918
"167","The customer is serving the waiter.",1.61775660096937,"syntax-based_PPMI",0.028264968498999,"918","Implausible",9.891465577,7.718240952,11.66087496,12.75043265,0.171027494806775,-0.930975234931874,2.32686881069147,-0.327217548424444,"AAN","active","EventsRev",FALSE,0.028264968498999,918
"168","The customer is serving the waiter.",48.029534,"surprisal_scores_tinylstm",0.0963002130018279,"918","Implausible",9.891465577,7.718240952,11.66087496,12.75043265,0.171027494806775,-0.930975234931874,2.32686881069147,-0.327217548424444,"AAN","active","EventsRev",TRUE,0.903699786998172,918
"169","The dentist is treating the patient.",-43.9952506947401,"gpt2-xl_full",0.887964949148304,"905","Plausible",8.315811132,11.11489267,11.66767226,11.62791349,-0.612774780155634,0.793106934251229,1.18041708689982,-0.31562324950667,"AAN","active","EventsRev",FALSE,0.887964949148304,905
"170","The dentist is treating the patient.",0.0975638335846086,"roberta-large",0.578909609668749,"905","Plausible",8.315811132,11.11489267,11.66767226,11.62791349,-0.612774780155634,0.793106934251229,1.18041708689982,-0.31562324950667,"AAN","active","EventsRev",FALSE,0.578909609668749,905
"171","The dentist is treating the patient.",0.719311408554996,"thematicFit_addition",0.91956432065974,"905","Plausible",8.315811132,11.11489267,11.66767226,11.62791349,-0.612774780155634,0.793106934251229,1.18041708689982,-0.31562324950667,"AAN","active","EventsRev",FALSE,0.91956432065974,905
"172","The dentist is treating the patient.",1.15253764893332,"bert-large-cased",0.453357408750031,"905","Plausible",8.315811132,11.11489267,11.66767226,11.62791349,-0.612774780155634,0.793106934251229,1.18041708689982,-0.31562324950667,"AAN","active","EventsRev",FALSE,0.453357408750031,905
"173","The dentist is treating the patient.",1.28258115509906,"v2_sdm",0.823900483812191,"905","Plausible",8.315811132,11.11489267,11.66767226,11.62791349,-0.612774780155634,0.793106934251229,1.18041708689982,-0.31562324950667,"AAN","active","EventsRev",FALSE,0.823900483812191,905
"174","The dentist is treating the patient.",6.89795918367347,"human",0.996282527881041,"905","Plausible",8.315811132,11.11489267,11.66767226,11.62791349,-0.612774780155634,0.793106934251229,1.18041708689982,-0.31562324950667,"AAN","active","EventsRev",FALSE,0.996282527881041,905
"175","The dentist is treating the patient.",13.9957947958944,"syntax-based_PPMI",0.392890408462979,"905","Plausible",8.315811132,11.11489267,11.66767226,11.62791349,-0.612774780155634,0.793106934251229,1.18041708689982,-0.31562324950667,"AAN","active","EventsRev",FALSE,0.392890408462979,905
"176","The dentist is treating the patient.",45.937845,"surprisal_scores_tinylstm",0.0436665322613923,"905","Plausible",8.315811132,11.11489267,11.66767226,11.62791349,-0.612774780155634,0.793106934251229,1.18041708689982,-0.31562324950667,"AAN","active","EventsRev",TRUE,0.956333467738608,905
"177","The doctor is using a stethoscope on the patient.",-51.3719978254968,"gpt2-xl_full",0.635326298763304,"903","Plausible",10.23160354,11.11489267,12.43464428,12.22692374,0.340227607208628,0.793106934251229,1.79219847839194,0.992617207946708,"AAN","active","EventsRev",FALSE,0.635326298763304,903
"178","The doctor is using a stethoscope on the patient.",0,"thematicFit_addition",0,"903","Plausible",10.23160354,11.11489267,12.43464428,12.22692374,0.340227607208628,0.793106934251229,1.79219847839194,0.992617207946708,"AAN","active","EventsRev",FALSE,0,903
"179","The doctor is using a stethoscope on the patient.",1.2726848545874,"v2_sdm",0.817543329142411,"903","Plausible",10.23160354,11.11489267,12.43464428,12.22692374,0.340227607208628,0.793106934251229,1.79219847839194,0.992617207946708,"AAN","active","EventsRev",FALSE,0.817543329142411,903
"180","The doctor is using a stethoscope on the patient.",1.46122978833743,"roberta-large",0.95213982859175,"903","Plausible",10.23160354,11.11489267,12.43464428,12.22692374,0.340227607208628,0.793106934251229,1.79219847839194,0.992617207946708,"AAN","active","EventsRev",FALSE,0.95213982859175,903
"181","The doctor is using a stethoscope on the patient.",1.74960297552494,"bert-large-cased",0.90916421184028,"903","Plausible",10.23160354,11.11489267,12.43464428,12.22692374,0.340227607208628,0.793106934251229,1.79219847839194,0.992617207946708,"AAN","active","EventsRev",FALSE,0.90916421184028,903
"182","The doctor is using a stethoscope on the patient.",6.79591836734694,"human",0.977695167286245,"903","Plausible",10.23160354,11.11489267,12.43464428,12.22692374,0.340227607208628,0.793106934251229,1.79219847839194,0.992617207946708,"AAN","active","EventsRev",FALSE,0.977695167286245,903
"183","The doctor is using a stethoscope on the patient.",15.4527914769078,"syntax-based_PPMI",0.435809815195653,"903","Plausible",10.23160354,11.11489267,12.43464428,12.22692374,0.340227607208628,0.793106934251229,1.79219847839194,0.992617207946708,"AAN","active","EventsRev",FALSE,0.435809815195653,903
"184","The doctor is using a stethoscope on the patient.",65.019372,"surprisal_scores_tinylstm",0.523819652614371,"903","Plausible",10.23160354,11.11489267,12.43464428,12.22692374,0.340227607208628,0.793106934251229,1.79219847839194,0.992617207946708,"AAN","active","EventsRev",TRUE,0.476180347385629,903
"185","The dog is leading the blind person.",-49.9679908662713,"gpt2-xl_full",0.683410693825587,"934","Plausible",11.77820854,7.109879463,12.39448215,11.70265286,1.10957936533998,-1.23976909508665,1.25674993058295,0.924111810157225,"AAN","active","EventsRev",FALSE,0.683410693825587,932
"186","The dog is leading the blind person.",0.25846266761439,"thematicFit_addition",0.33041745832752,"934","Plausible",11.77820854,7.109879463,12.39448215,11.70265286,1.10957936533998,-1.23976909508665,1.25674993058295,0.924111810157225,"AAN","active","EventsRev",FALSE,0.33041745832752,932
"187","The dog is leading the blind person.",0.810835033779128,"roberta-large",0.774129241919762,"934","Plausible",11.77820854,7.109879463,12.39448215,11.70265286,1.10957936533998,-1.23976909508665,1.25674993058295,0.924111810157225,"AAN","active","EventsRev",FALSE,0.774129241919762,932
"188","The dog is leading the blind person.",1.00607746550365,"bert-large-cased",0.341547955050584,"934","Plausible",11.77820854,7.109879463,12.39448215,11.70265286,1.10957936533998,-1.23976909508665,1.25674993058295,0.924111810157225,"AAN","active","EventsRev",FALSE,0.341547955050584,932
"189","The dog is leading the blind person.",1.18154545982037,"v2_sdm",0.758997488869947,"934","Plausible",11.77820854,7.109879463,12.39448215,11.70265286,1.10957936533998,-1.23976909508665,1.25674993058295,0.924111810157225,"AAN","active","EventsRev",FALSE,0.758997488869947,932
"190","The dog is leading the blind person.",2.25414535473027,"syntax-based_PPMI",0.0470113583286357,"934","Plausible",11.77820854,7.109879463,12.39448215,11.70265286,1.10957936533998,-1.23976909508665,1.25674993058295,0.924111810157225,"AAN","active","EventsRev",FALSE,0.0470113583286357,932
"191","The dog is leading the blind person.",6.83673469387755,"human",0.985130111524164,"934","Plausible",11.77820854,7.109879463,12.39448215,11.70265286,1.10957936533998,-1.23976909508665,1.25674993058295,0.924111810157225,"AAN","active","EventsRev",FALSE,0.985130111524164,932
"192","The dog is leading the blind person.",56.85131,"surprisal_scores_tinylstm",0.318284715261789,"934","Plausible",11.77820854,7.109879463,12.39448215,11.70265286,1.10957936533998,-1.23976909508665,1.25674993058295,0.924111810157225,"AAN","active","EventsRev",TRUE,0.681715284738211,932
"193","The dog is licking the girl on the face.",-53.021923073737,"gpt2-xl_full",0.578819700317818,"936","Plausible",11.77820854,10.6320984,12.58620099,9.87395575,1.10957936533998,0.548048841341754,-0.61093574353268,1.25113070576704,"AAN","active","EventsRev",FALSE,0.578819700317818,934
"194","The dog is licking the girl on the face.",0,"thematicFit_addition",0,"936","Plausible",11.77820854,10.6320984,12.58620099,9.87395575,1.10957936533998,0.548048841341754,-0.61093574353268,1.25113070576704,"AAN","active","EventsRev",FALSE,0,934
"195","The dog is licking the girl on the face.",1.01230499800717,"v2_sdm",0.650281328637787,"936","Plausible",11.77820854,10.6320984,12.58620099,9.87395575,1.10957936533998,0.548048841341754,-0.61093574353268,1.25113070576704,"AAN","active","EventsRev",FALSE,0.650281328637787,934
"196","The dog is licking the girl on the face.",1.42444250820379,"roberta-large",0.942071289027491,"936","Plausible",11.77820854,10.6320984,12.58620099,9.87395575,1.10957936533998,0.548048841341754,-0.61093574353268,1.25113070576704,"AAN","active","EventsRev",FALSE,0.942071289027491,934
"197","The dog is licking the girl on the face.",1.66501055060559,"bert-large-cased",0.844585344083463,"936","Plausible",11.77820854,10.6320984,12.58620099,9.87395575,1.10957936533998,0.548048841341754,-0.61093574353268,1.25113070576704,"AAN","active","EventsRev",FALSE,0.844585344083463,934
"198","The dog is licking the girl on the face.",6.74468085106383,"human",0.968361939413114,"936","Plausible",11.77820854,10.6320984,12.58620099,9.87395575,1.10957936533998,0.548048841341754,-0.61093574353268,1.25113070576704,"AAN","active","EventsRev",FALSE,0.968361939413114,934
"199","The dog is licking the girl on the face.",28.0236095986617,"syntax-based_PPMI",0.806114060195559,"936","Plausible",11.77820854,10.6320984,12.58620099,9.87395575,1.10957936533998,0.548048841341754,-0.61093574353268,1.25113070576704,"AAN","active","EventsRev",FALSE,0.806114060195559,934
"200","The dog is licking the girl on the face.",71.045663,"surprisal_scores_tinylstm",0.67546068363904,"936","Plausible",11.77820854,10.6320984,12.58620099,9.87395575,1.10957936533998,0.548048841341754,-0.61093574353268,1.25113070576704,"AAN","active","EventsRev",TRUE,0.32453931636096,934
"201","The father is pulling the child on the sled.",-60.2203712450797,"gpt2-xl_full",0.332287428214864,"924","Plausible",10.96427682,12.02586884,12.46406285,10.63067378,0.704692662024736,1.25550281750431,0.161915821796257,1.04279708735668,"AAN","active","EventsRev",FALSE,0.332287428214864,923
"202","The father is pulling the child on the sled.",0.325507183626897,"thematicFit_addition",0.416126852183587,"924","Plausible",10.96427682,12.02586884,12.46406285,10.63067378,0.704692662024736,1.25550281750431,0.161915821796257,1.04279708735668,"AAN","active","EventsRev",FALSE,0.416126852183587,923
"203","The father is pulling the child on the sled.",0.933792221068925,"bert-large-cased",0.286364535902004,"924","Plausible",10.96427682,12.02586884,12.46406285,10.63067378,0.704692662024736,1.25550281750431,0.161915821796257,1.04279708735668,"AAN","active","EventsRev",FALSE,0.286364535902004,923
"204","The father is pulling the child on the sled.",0.965109277527811,"v2_sdm",0.619963888854568,"924","Plausible",10.96427682,12.02586884,12.46406285,10.63067378,0.704692662024736,1.25550281750431,0.161915821796257,1.04279708735668,"AAN","active","EventsRev",FALSE,0.619963888854568,923
