"Sentence","ItemNum","Score","NormScore","NumTokens","Metric","Plausibility","agent_freq","patient_freq","sentence_freq","verb_freq","NumWords","agent_freq_norm","patient_freq_norm","verb_freq_norm","sentence_freq_norm","TrialType","Voice","Experiment","LowerBetter","FinalNormScore"
"The businessman is painting the artist.","8",1.27882547736305,0.750952389115286,NA,"SDM","Implausible",7.118016204,10.44152943,11.77735587,10.79865679,6,-1.20861252394776,0.451319299883187,0.333480297704366,-0.128533587328985,"AAN","active","EventsRev",FALSE,0.750952389115286
"The artist is painting the businessman.","8",5.9375,0.821292775665399,NA,"human","Plausible",10.44152943,7.118016204,11.77735587,10.79865679,6,0.444654304748587,-1.23563902487692,0.333480297704366,-0.128533587328985,"AAN","active","EventsRev",FALSE,0.821292775665399
"The businessman is painting the artist.","8",2.33333333333333,0.163498098859316,NA,"human","Implausible",7.118016204,10.44152943,11.77735587,10.79865679,6,-1.20861252394776,0.451319299883187,0.333480297704366,-0.128533587328985,"AAN","active","EventsRev",FALSE,0.163498098859316
"The artist is painting the businessman.","8",10.9077587100158,0.295451473852721,NA,"syntax-PPMI","Plausible",10.44152943,7.118016204,11.77735587,10.79865679,6,0.444654304748587,-1.23563902487692,0.333480297704366,-0.128533587328985,"AAN","active","EventsRev",FALSE,0.295451473852721
"The businessman is painting the artist.","8",4.4822257497157,0.116112990908032,NA,"syntax-PPMI","Implausible",7.118016204,10.44152943,11.77735587,10.79865679,6,-1.20861252394776,0.451319299883187,0.333480297704366,-0.128533587328985,"AAN","active","EventsRev",FALSE,0.116112990908032
"The artist is painting the businessman.","8",0.41706486325945,0.355962418200354,NA,"thematicFit.prod","Plausible",10.44152943,7.118016204,11.77735587,10.79865679,6,0.444654304748587,-1.23563902487692,0.333480297704366,-0.128533587328985,"AAN","active","EventsRev",FALSE,0.355962418200354
"The businessman is painting the artist.","8",0.376477414703367,0.290694837701904,NA,"thematicFit.prod","Implausible",7.118016204,10.44152943,11.77735587,10.79865679,6,-1.20861252394776,0.451319299883187,0.333480297704366,-0.128533587328985,"AAN","active","EventsRev",FALSE,0.290694837701904
"The artist is painting the businessman.","8",53.86483,0.169271926165129,NA,"tinyLSTM.surprisal","Plausible",10.44152943,7.118016204,11.77735587,10.79865679,6,0.444654304748587,-1.23563902487692,0.333480297704366,-0.128533587328985,"AAN","active","EventsRev",TRUE,0.830728073834871
"The businessman is painting the artist.","8",52.565275,0.137775830921865,NA,"tinyLSTM.surprisal","Implausible",7.118016204,10.44152943,11.77735587,10.79865679,6,-1.20861252394776,0.451319299883187,0.333480297704366,-0.128533587328985,"AAN","active","EventsRev",TRUE,0.862224169078135
"The groom is carrying the bride.","9",-0.277556717395782,0.97770318838876,NA,"BERT-large.last-word-PLL","Plausible",8.939974177,9.976133743,11.81383877,11.10370833,6,-0.302287657696202,0.215092429368517,0.645035660267885,-0.0663039302611466,"AAN","active","EventsRev",FALSE,0.97770318838876
"The bride is carrying the groom.","9",-1.33668565750122,0.892509163674067,NA,"BERT-large.last-word-PLL","Implausible",9.976133743,8.939974177,11.81383877,11.10370833,6,0.213145296294457,-0.310844399156539,0.645035660267885,-0.0663039302611466,"AAN","active","EventsRev",FALSE,0.892509163674067
"The groom is carrying the bride.","9",-3.68070222251117,1,7,"BERT-large.sentence-PLL","Plausible",8.939974177,9.976133743,11.81383877,11.10370833,6,-0.302287657696202,0.215092429368517,0.645035660267885,-0.0663039302611466,"AAN","active","EventsRev",FALSE,1
"The bride is carrying the groom.","9",-7.02994447574019,0.927104913750394,7,"BERT-large.sentence-PLL","Implausible",9.976133743,8.939974177,11.81383877,11.10370833,6,0.213145296294457,-0.310844399156539,0.645035660267885,-0.0663039302611466,"AAN","active","EventsRev",FALSE,0.927104913750394
"The groom is carrying the bride.","9",-52.8283724784851,0.901019127105555,NA,"BERT-large.sentence-l2r-PLL","Plausible",8.939974177,9.976133743,11.81383877,11.10370833,6,-0.302287657696202,0.215092429368517,0.645035660267885,-0.0663039302611466,"AAN","active","EventsRev",FALSE,0.901019127105555
"The bride is carrying the groom.","9",-69.5244042873383,0.69672426833042,NA,"BERT-large.sentence-l2r-PLL","Implausible",9.976133743,8.939974177,11.81383877,11.10370833,6,0.213145296294457,-0.310844399156539,0.645035660267885,-0.0663039302611466,"AAN","active","EventsRev",FALSE,0.69672426833042
"The groom is carrying the bride.","9",-3.12080764770508,0.720518363114738,NA,"BERT-large.verb-PLL","Plausible",8.939974177,9.976133743,11.81383877,11.10370833,6,-0.302287657696202,0.215092429368517,0.645035660267885,-0.0663039302611466,"AAN","active","EventsRev",FALSE,0.720518363114738
"The bride is carrying the groom.","9",-4.81081771850586,0.569163133554173,NA,"BERT-large.verb-PLL","Implausible",9.976133743,8.939974177,11.81383877,11.10370833,6,0.213145296294457,-0.310844399156539,0.645035660267885,-0.0663039302611466,"AAN","active","EventsRev",FALSE,0.569163133554173
"The groom is carrying the bride.","9",-42.8489370346069,0.856588299300159,9,"GPT-2-xl.sentence-LL","Plausible",8.939974177,9.976133743,11.81383877,11.10370833,6,-0.302287657696202,0.215092429368517,0.645035660267885,-0.0663039302611466,"AAN","active","EventsRev",FALSE,0.856588299300159
"The bride is carrying the groom.","9",-43.2610702514648,0.843220087906634,9,"GPT-2-xl.sentence-LL","Implausible",9.976133743,8.939974177,11.81383877,11.10370833,6,0.213145296294457,-0.310844399156539,0.645035660267885,-0.0663039302611466,"AAN","active","EventsRev",FALSE,0.843220087906634
"The groom is carrying the bride.","9",-4.76099300384521,0.580591021437144,9,"GPT-2-xl.sentence-LL.average_byNrTokens","Plausible",8.939974177,9.976133743,11.81383877,11.10370833,6,-0.302287657696202,0.215092429368517,0.645035660267885,-0.0663039302611466,"AAN","active","EventsRev",FALSE,0.580591021437144
"The bride is carrying the groom.","9",-4.80678558349609,0.56599956149954,9,"GPT-2-xl.sentence-LL.average_byNrTokens","Implausible",9.976133743,8.939974177,11.81383877,11.10370833,6,0.213145296294457,-0.310844399156539,0.645035660267885,-0.0663039302611466,"AAN","active","EventsRev",FALSE,0.56599956149954
"The groom is carrying the bride.","9",-7.14148950576782,0.674301272443006,9,"GPT-2-xl.sentence-LL.average_byNrWords","Plausible",8.939974177,9.976133743,11.81383877,11.10370833,6,-0.302287657696202,0.215092429368517,0.645035660267885,-0.0663039302611466,"AAN","active","EventsRev",FALSE,0.674301272443006
"The bride is carrying the groom.","9",-7.21017837524414,0.661753809303808,9,"GPT-2-xl.sentence-LL.average_byNrWords","Implausible",9.976133743,8.939974177,11.81383877,11.10370833,6,0.213145296294457,-0.310844399156539,0.645035660267885,-0.0663039302611466,"AAN","active","EventsRev",FALSE,0.661753809303808
"The groom is carrying the bride.","9",-40.9002799987793,0.953683121983334,9,"GPT-J.sentence-LL","Plausible",8.939974177,9.976133743,11.81383877,11.10370833,6,-0.302287657696202,0.215092429368517,0.645035660267885,-0.0663039302611466,"AAN","active","EventsRev",FALSE,0.953683121983334
"The bride is carrying the groom.","9",-45.0987911224365,0.779171794038757,9,"GPT-J.sentence-LL","Implausible",9.976133743,8.939974177,11.81383877,11.10370833,6,0.213145296294457,-0.310844399156539,0.645035660267885,-0.0663039302611466,"AAN","active","EventsRev",FALSE,0.779171794038757
"The groom is carrying the bride.","9",-4.54447555541992,0.622761741284809,9,"GPT-J.sentence-LL.average_byNrTokens","Plausible",8.939974177,9.976133743,11.81383877,11.10370833,6,-0.302287657696202,0.215092429368517,0.645035660267885,-0.0663039302611466,"AAN","active","EventsRev",FALSE,0.622761741284809
"The bride is carrying the groom.","9",-5.01097679138184,0.470740516951162,9,"GPT-J.sentence-LL.average_byNrTokens","Implausible",9.976133743,8.939974177,11.81383877,11.10370833,6,0.213145296294457,-0.310844399156539,0.645035660267885,-0.0663039302611466,"AAN","active","EventsRev",FALSE,0.470740516951162
"The groom is carrying the bride.","9",-6.81671333312988,0.708132383619193,9,"GPT-J.sentence-LL.average_byNrWords","Plausible",8.939974177,9.976133743,11.81383877,11.10370833,6,-0.302287657696202,0.215092429368517,0.645035660267885,-0.0663039302611466,"AAN","active","EventsRev",FALSE,0.708132383619193
"The bride is carrying the groom.","9",-7.51646518707275,0.576220207014856,9,"GPT-J.sentence-LL.average_byNrWords","Implausible",9.976133743,8.939974177,11.81383877,11.10370833,6,0.213145296294457,-0.310844399156539,0.645035660267885,-0.0663039302611466,"AAN","active","EventsRev",FALSE,0.576220207014856
"The groom is carrying the bride.","9",-35.8656148910522,0.837922652862004,9,"MPT-30b.sentence-LL","Plausible",8.939974177,9.976133743,11.81383877,11.10370833,6,-0.302287657696202,0.215092429368517,0.645035660267885,-0.0663039302611466,"AAN","active","EventsRev",FALSE,0.837922652862004
"The bride is carrying the groom.","9",-36.656051158905,0.810870901599467,9,"MPT-30b.sentence-LL","Implausible",9.976133743,8.939974177,11.81383877,11.10370833,6,0.213145296294457,-0.310844399156539,0.645035660267885,-0.0663039302611466,"AAN","active","EventsRev",FALSE,0.810870901599467
"The groom is carrying the bride.","9",-3.98506832122803,0.590763308674564,9,"MPT-30b.sentence-LL.average_byNrTokens","Plausible",8.939974177,9.976133743,11.81383877,11.10370833,6,-0.302287657696202,0.215092429368517,0.645035660267885,-0.0663039302611466,"AAN","active","EventsRev",FALSE,0.590763308674564
"The bride is carrying the groom.","9",-4.07289457321167,0.563498478107757,9,"MPT-30b.sentence-LL.average_byNrTokens","Implausible",9.976133743,8.939974177,11.81383877,11.10370833,6,0.213145296294457,-0.310844399156539,0.645035660267885,-0.0663039302611466,"AAN","active","EventsRev",FALSE,0.563498478107757
"The groom is carrying the bride.","9",-5.97760248184204,0.672756458784596,9,"MPT-30b.sentence-LL.average_byNrWords","Plausible",8.939974177,9.976133743,11.81383877,11.10370833,6,-0.302287657696202,0.215092429368517,0.645035660267885,-0.0663039302611466,"AAN","active","EventsRev",FALSE,0.672756458784596
"The bride is carrying the groom.","9",-6.1093418598175,0.649188444345887,9,"MPT-30b.sentence-LL.average_byNrWords","Implausible",9.976133743,8.939974177,11.81383877,11.10370833,6,0.213145296294457,-0.310844399156539,0.645035660267885,-0.0663039302611466,"AAN","active","EventsRev",FALSE,0.649188444345887
"The groom is carrying the bride.","9",-37.5837693214417,0.836496985851915,9,"MPT-7b.sentence-LL","Plausible",8.939974177,9.976133743,11.81383877,11.10370833,6,-0.302287657696202,0.215092429368517,0.645035660267885,-0.0663039302611466,"AAN","active","EventsRev",FALSE,0.836496985851915
"The bride is carrying the groom.","9",-40.4318504333496,0.729481976539528,9,"MPT-7b.sentence-LL","Implausible",9.976133743,8.939974177,11.81383877,11.10370833,6,0.213145296294457,-0.310844399156539,0.645035660267885,-0.0663039302611466,"AAN","active","EventsRev",FALSE,0.729481976539528
"The groom is carrying the bride.","9",-4.17597436904907,0.625797451614434,9,"MPT-7b.sentence-LL.average_byNrTokens","Plausible",8.939974177,9.976133743,11.81383877,11.10370833,6,-0.302287657696202,0.215092429368517,0.645035660267885,-0.0663039302611466,"AAN","active","EventsRev",FALSE,0.625797451614434
"The bride is carrying the groom.","9",-4.49242782592773,0.533218152852915,9,"MPT-7b.sentence-LL.average_byNrTokens","Implausible",9.976133743,8.939974177,11.81383877,11.10370833,6,0.213145296294457,-0.310844399156539,0.645035660267885,-0.0663039302611466,"AAN","active","EventsRev",FALSE,0.533218152852915
"The groom is carrying the bride.","9",-6.26396155357361,0.678553291654903,9,"MPT-7b.sentence-LL.average_byNrWords","Plausible",8.939974177,9.976133743,11.81383877,11.10370833,6,-0.302287657696202,0.215092429368517,0.645035660267885,-0.0663039302611466,"AAN","active","EventsRev",FALSE,0.678553291654903
"The bride is carrying the groom.","9",-6.7386417388916,0.591744387315042,9,"MPT-7b.sentence-LL.average_byNrWords","Implausible",9.976133743,8.939974177,11.81383877,11.10370833,6,0.213145296294457,-0.310844399156539,0.645035660267885,-0.0663039302611466,"AAN","active","EventsRev",FALSE,0.591744387315042
"The groom is carrying the bride.","9",-0.436068683862686,0.963927606739149,NA,"RoBERTa-large.last-word-PLL","Plausible",8.939974177,9.976133743,11.81383877,11.10370833,6,-0.302287657696202,0.215092429368517,0.645035660267885,-0.0663039302611466,"AAN","active","EventsRev",FALSE,0.963927606739149
"The bride is carrying the groom.","9",-3.13922381401062,0.738735372556985,NA,"RoBERTa-large.last-word-PLL","Implausible",9.976133743,8.939974177,11.81383877,11.10370833,6,0.213145296294457,-0.310844399156539,0.645035660267885,-0.0663039302611466,"AAN","active","EventsRev",FALSE,0.738735372556985
"The groom is carrying the bride.","9",-6.55506990849972,0.971841945545964,7,"RoBERTa-large.sentence-PLL","Plausible",8.939974177,9.976133743,11.81383877,11.10370833,6,-0.302287657696202,0.215092429368517,0.645035660267885,-0.0663039302611466,"AAN","active","EventsRev",FALSE,0.971841945545964
"The bride is carrying the groom.","9",-10.7529993057251,0.858889932286322,7,"RoBERTa-large.sentence-PLL","Implausible",9.976133743,8.939974177,11.81383877,11.10370833,6,0.213145296294457,-0.310844399156539,0.645035660267885,-0.0663039302611466,"AAN","active","EventsRev",FALSE,0.858889932286322
"The groom is carrying the bride.","9",-106.099632263184,1,NA,"RoBERTa-large.sentence-l2r-PLL","Plausible",8.939974177,9.976133743,11.81383877,11.10370833,6,-0.302287657696202,0.215092429368517,0.645035660267885,-0.0663039302611466,"AAN","active","EventsRev",FALSE,1
"The bride is carrying the groom.","9",-117.034549713135,0.9083558618037,NA,"RoBERTa-large.sentence-l2r-PLL","Implausible",9.976133743,8.939974177,11.81383877,11.10370833,6,0.213145296294457,-0.310844399156539,0.645035660267885,-0.0663039302611466,"AAN","active","EventsRev",FALSE,0.9083558618037
"The groom is carrying the bride.","9",-5.0807785987854,0.549294258893528,NA,"RoBERTa-large.verb-PLL","Plausible",8.939974177,9.976133743,11.81383877,11.10370833,6,-0.302287657696202,0.215092429368517,0.645035660267885,-0.0663039302611466,"AAN","active","EventsRev",FALSE,0.549294258893528
"The bride is carrying the groom.","9",-6.90922260284424,0.386491054985005,NA,"RoBERTa-large.verb-PLL","Implausible",9.976133743,8.939974177,11.81383877,11.10370833,6,0.213145296294457,-0.310844399156539,0.645035660267885,-0.0663039302611466,"AAN","active","EventsRev",FALSE,0.386491054985005
"The groom is carrying the bride.","9",1.28556460899547,0.756991995285286,NA,"SDM","Plausible",8.939974177,9.976133743,11.81383877,11.10370833,6,-0.302287657696202,0.215092429368517,0.645035660267885,-0.0663039302611466,"AAN","active","EventsRev",FALSE,0.756991995285286
"The bride is carrying the groom.","9",1.27211251501829,0.744936235846913,NA,"SDM","Implausible",9.976133743,8.939974177,11.81383877,11.10370833,6,0.213145296294457,-0.310844399156539,0.645035660267885,-0.0663039302611466,"AAN","active","EventsRev",FALSE,0.744936235846913
"The groom is carrying the bride.","9",6.76595744680851,0.972494134778739,NA,"human","Plausible",8.939974177,9.976133743,11.81383877,11.10370833,6,-0.302287657696202,0.215092429368517,0.645035660267885,-0.0663039302611466,"AAN","active","EventsRev",FALSE,0.972494134778739
"The bride is carrying the groom.","9",2.9375,0.273764258555133,NA,"human","Implausible",9.976133743,8.939974177,11.81383877,11.10370833,6,0.213145296294457,-0.310844399156539,0.645035660267885,-0.0663039302611466,"AAN","active","EventsRev",FALSE,0.273764258555133
"The groom is carrying the bride.","9",5.22245714806587,0.136773063283094,NA,"syntax-PPMI","Plausible",8.939974177,9.976133743,11.81383877,11.10370833,6,-0.302287657696202,0.215092429368517,0.645035660267885,-0.0663039302611466,"AAN","active","EventsRev",FALSE,0.136773063283094
"The bride is carrying the groom.","9",3.71748615728156,0.0947688877492379,NA,"syntax-PPMI","Implausible",9.976133743,8.939974177,11.81383877,11.10370833,6,0.213145296294457,-0.310844399156539,0.645035660267885,-0.0663039302611466,"AAN","active","EventsRev",FALSE,0.0947688877492379
"The groom is carrying the bride.","9",0.492503969973789,0.47727400947729,NA,"thematicFit.prod","Plausible",8.939974177,9.976133743,11.81383877,11.10370833,6,-0.302287657696202,0.215092429368517,0.645035660267885,-0.0663039302611466,"AAN","active","EventsRev",FALSE,0.47727400947729
"The bride is carrying the groom.","9",0.258009338083467,0.100189521345257,NA,"thematicFit.prod","Implausible",9.976133743,8.939974177,11.81383877,11.10370833,6,0.213145296294457,-0.310844399156539,0.645035660267885,-0.0663039302611466,"AAN","active","EventsRev",FALSE,0.100189521345257
"The groom is carrying the bride.","9",53.452305,0.159273944786713,NA,"tinyLSTM.surprisal","Plausible",8.939974177,9.976133743,11.81383877,11.10370833,6,-0.302287657696202,0.215092429368517,0.645035660267885,-0.0663039302611466,"AAN","active","EventsRev",TRUE,0.840726055213287
"The bride is carrying the groom.","9",52.85609,0.144824041223214,NA,"tinyLSTM.surprisal","Implausible",9.976133743,8.939974177,11.81383877,11.10370833,6,0.213145296294457,-0.310844399156539,0.645035660267885,-0.0663039302611466,"AAN","active","EventsRev",TRUE,0.855175958776786
"The jester is entertaining the king.","10",-3.33024454116821,0.732151629879916,NA,"BERT-large.last-word-PLL","Plausible",7.579167967,11.5066961,11.6891871,10.10242038,6,-0.97921463655607,0.991979637009675,-0.377600154954467,-0.278924930155156,"AAN","active","EventsRev",FALSE,0.732151629879916
"The king is entertaining the jester.","10",-1.74366983771324,0.859772242800183,NA,"BERT-large.last-word-PLL","Implausible",11.5066961,7.579167967,11.6891871,10.10242038,6,0.974516713228724,-1.00156629741347,-0.377600154954467,-0.278924930155156,"AAN","active","EventsRev",FALSE,0.859772242800183
"The jester is entertaining the king.","10",-23.005031613633,0.579412729454389,8,"BERT-large.sentence-PLL","Plausible",7.579167967,11.5066961,11.6891871,10.10242038,6,-0.97921463655607,0.991979637009675,-0.377600154954467,-0.278924930155156,"AAN","active","EventsRev",FALSE,0.579412729454389
"The king is entertaining the jester.","10",-26.2522627189755,0.508737880160303,8,"BERT-large.sentence-PLL","Implausible",11.5066961,7.579167967,11.6891871,10.10242038,6,0.974516713228724,-1.00156629741347,-0.377600154954467,-0.278924930155156,"AAN","active","EventsRev",FALSE,0.508737880160303
"The jester is entertaining the king.","10",-70.461560934782,0.685257095343952,NA,"BERT-large.sentence-l2r-PLL","Plausible",7.579167967,11.5066961,11.6891871,10.10242038,6,-0.97921463655607,0.991979637009675,-0.377600154954467,-0.278924930155156,"AAN","active","EventsRev",FALSE,0.685257095343952
"The king is entertaining the jester.","10",-75.8750069662929,0.619017451987025,NA,"BERT-large.sentence-l2r-PLL","Implausible",11.5066961,7.579167967,11.6891871,10.10242038,6,0.974516713228724,-1.00156629741347,-0.377600154954467,-0.278924930155156,"AAN","active","EventsRev",FALSE,0.619017451987025
"The jester is entertaining the king.","10",-5.01357746124268,0.551004219629458,NA,"BERT-large.verb-PLL","Plausible",7.579167967,11.5066961,11.6891871,10.10242038,6,-0.97921463655607,0.991979637009675,-0.377600154954467,-0.278924930155156,"AAN","active","EventsRev",FALSE,0.551004219629458
"The king is entertaining the jester.","10",-6.3150520324707,0.434445752967707,NA,"BERT-large.verb-PLL","Implausible",11.5066961,7.579167967,11.6891871,10.10242038,6,0.974516713228724,-1.00156629741347,-0.377600154954467,-0.278924930155156,"AAN","active","EventsRev",FALSE,0.434445752967707
"The jester is entertaining the king.","10",-45.7119846343994,0.763720692472566,10,"GPT-2-xl.sentence-LL","Plausible",7.579167967,11.5066961,11.6891871,10.10242038,6,-0.97921463655607,0.991979637009675,-0.377600154954467,-0.278924930155156,"AAN","active","EventsRev",FALSE,0.763720692472566
"The king is entertaining the jester.","10",-52.2640419006348,0.551194055417447,10,"GPT-2-xl.sentence-LL","Implausible",11.5066961,7.579167967,11.6891871,10.10242038,6,0.974516713228724,-1.00156629741347,-0.377600154954467,-0.278924930155156,"AAN","active","EventsRev",FALSE,0.551194055417447
"The jester is entertaining the king.","10",-4.57119846343994,0.641067619475804,10,"GPT-2-xl.sentence-LL.average_byNrTokens","Plausible",7.579167967,11.5066961,11.6891871,10.10242038,6,-0.97921463655607,0.991979637009675,-0.377600154954467,-0.278924930155156,"AAN","active","EventsRev",FALSE,0.641067619475804
"The king is entertaining the jester.","10",-5.22640419006348,0.432291259117763,10,"GPT-2-xl.sentence-LL.average_byNrTokens","Implausible",11.5066961,7.579167967,11.6891871,10.10242038,6,0.974516713228724,-1.00156629741347,-0.377600154954467,-0.278924930155156,"AAN","active","EventsRev",FALSE,0.432291259117763
"The jester is entertaining the king.","10",-7.61866410573324,0.587135320380107,10,"GPT-2-xl.sentence-LL.average_byNrWords","Plausible",7.579167967,11.5066961,11.6891871,10.10242038,6,-0.97921463655607,0.991979637009675,-0.377600154954467,-0.278924930155156,"AAN","active","EventsRev",FALSE,0.587135320380107
"The king is entertaining the jester.","10",-8.71067365010579,0.38765686615412,10,"GPT-2-xl.sentence-LL.average_byNrWords","Implausible",11.5066961,7.579167967,11.6891871,10.10242038,6,0.974516713228724,-1.00156629741347,-0.377600154954467,-0.278924930155156,"AAN","active","EventsRev",FALSE,0.38765686615412
"The jester is entertaining the king.","10",-45.6924867630005,0.754494804606493,10,"GPT-J.sentence-LL","Plausible",7.579167967,11.5066961,11.6891871,10.10242038,6,-0.97921463655607,0.991979637009675,-0.377600154954467,-0.278924930155156,"AAN","active","EventsRev",FALSE,0.754494804606493
"The king is entertaining the jester.","10",-50.1929569244385,0.567432533931034,10,"GPT-J.sentence-LL","Implausible",11.5066961,7.579167967,11.6891871,10.10242038,6,0.974516713228724,-1.00156629741347,-0.377600154954467,-0.278924930155156,"AAN","active","EventsRev",FALSE,0.567432533931034
"The jester is entertaining the king.","10",-4.56924867630005,0.614688793398621,10,"GPT-J.sentence-LL.average_byNrTokens","Plausible",7.579167967,11.5066961,11.6891871,10.10242038,6,-0.97921463655607,0.991979637009675,-0.377600154954467,-0.278924930155156,"AAN","active","EventsRev",FALSE,0.614688793398621
"The king is entertaining the jester.","10",-5.01929569244385,0.468029592676868,10,"GPT-J.sentence-LL.average_byNrTokens","Implausible",11.5066961,7.579167967,11.6891871,10.10242038,6,0.974516713228724,-1.00156629741347,-0.377600154954467,-0.278924930155156,"AAN","active","EventsRev",FALSE,0.468029592676868
"The jester is entertaining the king.","10",-7.61541446050008,0.557567003085963,10,"GPT-J.sentence-LL.average_byNrWords","Plausible",7.579167967,11.5066961,11.6891871,10.10242038,6,-0.97921463655607,0.991979637009675,-0.377600154954467,-0.278924930155156,"AAN","active","EventsRev",FALSE,0.557567003085963
"The king is entertaining the jester.","10",-8.36549282073975,0.416167636202535,10,"GPT-J.sentence-LL.average_byNrWords","Implausible",11.5066961,7.579167967,11.6891871,10.10242038,6,0.974516713228724,-1.00156629741347,-0.377600154954467,-0.278924930155156,"AAN","active","EventsRev",FALSE,0.416167636202535
"The jester is entertaining the king.","10",-40.9685707092285,0.663279993976914,10,"MPT-30b.sentence-LL","Plausible",7.579167967,11.5066961,11.6891871,10.10242038,6,-0.97921463655607,0.991979637009675,-0.377600154954467,-0.278924930155156,"AAN","active","EventsRev",FALSE,0.663279993976914
"The king is entertaining the jester.","10",-45.9746408462524,0.49195313353634,10,"MPT-30b.sentence-LL","Implausible",11.5066961,7.579167967,11.6891871,10.10242038,6,0.974516713228724,-1.00156629741347,-0.377600154954467,-0.278924930155156,"AAN","active","EventsRev",FALSE,0.49195313353634
"The jester is entertaining the king.","10",-4.09685707092285,0.556059546976157,10,"MPT-30b.sentence-LL.average_byNrTokens","Plausible",7.579167967,11.5066961,11.6891871,10.10242038,6,-0.97921463655607,0.991979637009675,-0.377600154954467,-0.278924930155156,"AAN","active","EventsRev",FALSE,0.556059546976157
"The king is entertaining the jester.","10",-4.59746408462524,0.400650826908112,10,"MPT-30b.sentence-LL.average_byNrTokens","Implausible",11.5066961,7.579167967,11.6891871,10.10242038,6,0.974516713228724,-1.00156629741347,-0.377600154954467,-0.278924930155156,"AAN","active","EventsRev",FALSE,0.400650826908112
"The jester is entertaining the king.","10",-6.82809511820475,0.520604360893667,10,"MPT-30b.sentence-LL.average_byNrWords","Plausible",7.579167967,11.5066961,11.6891871,10.10242038,6,-0.97921463655607,0.991979637009675,-0.377600154954467,-0.278924930155156,"AAN","active","EventsRev",FALSE,0.520604360893667
"The king is entertaining the jester.","10",-7.66244014104207,0.371341051416389,10,"MPT-30b.sentence-LL.average_byNrWords","Implausible",11.5066961,7.579167967,11.6891871,10.10242038,6,0.974516713228724,-1.00156629741347,-0.377600154954467,-0.278924930155156,"AAN","active","EventsRev",FALSE,0.371341051416389
"The jester is entertaining the king.","10",-44.7356557846069,0.567768966394615,10,"MPT-7b.sentence-LL","Plausible",7.579167967,11.5066961,11.6891871,10.10242038,6,-0.97921463655607,0.991979637009675,-0.377600154954467,-0.278924930155156,"AAN","active","EventsRev",FALSE,0.567768966394615
"The king is entertaining the jester.","10",-48.359842300415,0.431592243014985,10,"MPT-7b.sentence-LL","Implausible",11.5066961,7.579167967,11.6891871,10.10242038,6,0.974516713228724,-1.00156629741347,-0.377600154954467,-0.278924930155156,"AAN","active","EventsRev",FALSE,0.431592243014985
"The jester is entertaining the king.","10",-4.47356557846069,0.53873635341482,10,"MPT-7b.sentence-LL.average_byNrTokens","Plausible",7.579167967,11.5066961,11.6891871,10.10242038,6,-0.97921463655607,0.991979637009675,-0.377600154954467,-0.278924930155156,"AAN","active","EventsRev",FALSE,0.53873635341482
"The king is entertaining the jester.","10",-4.8359842300415,0.432709814939332,10,"MPT-7b.sentence-LL.average_byNrTokens","Implausible",11.5066961,7.579167967,11.6891871,10.10242038,6,0.974516713228724,-1.00156629741347,-0.377600154954467,-0.278924930155156,"AAN","active","EventsRev",FALSE,0.432709814939332
"The jester is entertaining the king.","10",-7.45594263076782,0.460565318898554,10,"MPT-7b.sentence-LL.average_byNrWords","Plausible",7.579167967,11.5066961,11.6891871,10.10242038,6,-0.97921463655607,0.991979637009675,-0.377600154954467,-0.278924930155156,"AAN","active","EventsRev",FALSE,0.460565318898554
"The king is entertaining the jester.","10",-8.05997371673584,0.350100887515192,10,"MPT-7b.sentence-LL.average_byNrWords","Implausible",11.5066961,7.579167967,11.6891871,10.10242038,6,0.974516713228724,-1.00156629741347,-0.377600154954467,-0.278924930155156,"AAN","active","EventsRev",FALSE,0.350100887515192
"The jester is entertaining the king.","10",-4.16334867477417,0.653418417231443,NA,"RoBERTa-large.last-word-PLL","Plausible",7.579167967,11.5066961,11.6891871,10.10242038,6,-0.97921463655607,0.991979637009675,-0.377600154954467,-0.278924930155156,"AAN","active","EventsRev",FALSE,0.653418417231443
"The king is entertaining the jester.","10",-0.779037136817351,0.935355871690175,NA,"RoBERTa-large.last-word-PLL","Implausible",11.5066961,7.579167967,11.6891871,10.10242038,6,0.974516713228724,-1.00156629741347,-0.377600154954467,-0.278924930155156,"AAN","active","EventsRev",FALSE,0.935355871690175
"The jester is entertaining the king.","10",-18.5824449062347,0.64822615983962,8,"RoBERTa-large.sentence-PLL","Plausible",7.579167967,11.5066961,11.6891871,10.10242038,6,-0.97921463655607,0.991979637009675,-0.377600154954467,-0.278924930155156,"AAN","active","EventsRev",FALSE,0.64822615983962
"The king is entertaining the jester.","10",-18.3541933707893,0.654367632937096,8,"RoBERTa-large.sentence-PLL","Implausible",11.5066961,7.579167967,11.6891871,10.10242038,6,0.974516713228724,-1.00156629741347,-0.377600154954467,-0.278924930155156,"AAN","active","EventsRev",FALSE,0.654367632937096
"The jester is entertaining the king.","10",-140.954267501831,0.70788778029536,NA,"RoBERTa-large.sentence-l2r-PLL","Plausible",7.579167967,11.5066961,11.6891871,10.10242038,6,-0.97921463655607,0.991979637009675,-0.377600154954467,-0.278924930155156,"AAN","active","EventsRev",FALSE,0.70788778029536
