"Model","TrialType","term","estimate","std.error","statistic","p.value","pValAdjusted","pLabel","pValFinal"
"BERT","TrainOn:AA-TestOn:AI","LayerGroupmid",-0.413502679869187,0.00986688848894381,-41.9081132144678,7.74077206877455e-116,9.67596508596819e-115,"***","<0.001"
"BERT","TrainOn:AA-TestOn:AI","LayerGrouplate",-0.310963617369186,0.00986688848894379,-31.515874301978,1.41080915557869e-89,1.76351144447337e-88,"***","<0.001"
"BERT","TrainOn:AA-TestOn:AI","LayerGroupearly:cLayerWithinGroup",0.0179557291666665,0.00120095942172946,14.9511539205954,1.19657435094732e-36,2.99143587736831e-36,"***","<0.001"
"BERT","TrainOn:AA-TestOn:AI","LayerGroupmid:cLayerWithinGroup",0.021879650297619,0.00143542105950074,15.2426705410251,1.16978358879562e-37,7.31114742997259e-37,"***","<0.001"
"BERT","TrainOn:AA-TestOn:AI","LayerGrouplate:cLayerWithinGroup",-0.000944010416666666,0.00143542105950074,-0.657654010590458,0.511358374503111,0.740936822436321,"","0.741"
"BERT","TrainOn:AI-TestOn:AA","(Intercept)",0.730769230769231,0.00545537408717549,133.954009219482,6.43747035614853e-237,2.01170948629642e-236,"***","<0.001"
"BERT","TrainOn:AI-TestOn:AA","LayerGroupearly",-0.210657258331676,0.00575046920124547,-36.633055661971,3.83103547892595e-103,1.19719858716436e-102,"***","<0.001"
"BERT","TrainOn:AI-TestOn:AA","LayerGroupmid",-0.209887447823495,0.00578629801642676,-36.2731831695574,3.12772538515466e-102,2.60643782096221e-101,"***","<0.001"
"BERT","TrainOn:AI-TestOn:AA","LayerGrouplate",-0.166670393559928,0.00578629801642675,-28.8043223986679,7.71351630771304e-82,6.42793025642753e-81,"***","<0.001"
"BERT","TrainOn:AI-TestOn:AA","LayerGroupearly:cLayerWithinGroup",0.00372739018087847,0.000704285766232073,5.29244002874004,2.61752374322026e-07,3.27190467902533e-07,"***","<0.001"
"BERT","TrainOn:AI-TestOn:AA","LayerGroupmid:cLayerWithinGroup",0.00444352159468438,0.000841782496947568,5.27870514152679,2.80047178062119e-07,4.37573715722061e-07,"***","<0.001"
"BERT","TrainOn:AI-TestOn:AA","LayerGrouplate:cLayerWithinGroup",-0.00233019564414913,0.000841782496947568,-2.76816832447666,0.00605407374658452,0.0252253072774355,"*","0.025"
"BERT","TrainOn:AI-TestOn:AI","(Intercept)",0.976602564102564,0.0198768655213503,49.1326242084583,2.10836335669632e-131,2.39586745079128e-131,"***","<0.001"
"BERT","TrainOn:AI-TestOn:AI","LayerGroupearly",-0.245690883190882,0.0209520559307789,-11.7263376922337,1.19460308018445e-25,1.57184615813744e-25,"***","<0.001"
"BERT","TrainOn:AI-TestOn:AI","LayerGroupmid",-0.140985576923077,0.0210825995983199,-6.68729566605784,1.44708972786688e-10,2.41181621311147e-10,"***","<0.001"
"BERT","TrainOn:AI-TestOn:AI","LayerGrouplate",0.000120192307691984,0.0210825995983198,0.00570101932313714,0.995455762000158,0.995455762000158,"","0.995"
"BERT","TrainOn:AI-TestOn:AI","LayerGroupearly:cLayerWithinGroup",0.0492681623931624,0.00256609230463314,19.1996844011447,2.66317783497101e-51,8.32243073428441e-51,"***","<0.001"
"BERT","TrainOn:AI-TestOn:AI","LayerGroupmid:cLayerWithinGroup",0.0235844017094017,0.00306706693669035,7.68956211136736,3.27812236473204e-13,7.45027810166373e-13,"***","<0.001"
"BERT","TrainOn:AI-TestOn:AI","LayerGrouplate:cLayerWithinGroup",-0.000927197802197799,0.00306706693669035,-0.302307651360988,0.762665923632064,0.82898469960007,"","0.829"
